time,phase_detrended
9.169999795034527779e+00,5.214166623825611246e-01
9.174999794922769070e+00,5.339795298969010062e-01
9.179999794811010361e+00,5.550324298897653108e-01
9.184999794699251652e+00,5.675691967765490453e-01
9.189999794587492943e+00,5.941393077886338858e-01
9.194999794475734234e+00,6.122206196705555215e-01
9.199999794363975525e+00,6.308704854199929102e-01
9.204999794252216816e+00,6.522682805728381439e-01
9.209999794140458107e+00,6.714141913315896382e-01
9.214999794028699398e+00,6.866198047049536513e-01
9.219999793916940689e+00,7.028254711436368041e-01
9.224999793805181980e+00,7.011814641457743136e-01
9.229999793693423271e+00,7.007617544449304958e-01
9.234999793581664562e+00,6.836305544861893679e-01
9.239999793469905853e+00,6.709284768708672075e-01
9.244999793358147144e+00,6.774167304366001119e-01
9.249999793246388435e+00,6.999402244793904160e-01
9.254999793134629726e+00,7.332629851858754044e-01
9.259999793022871017e+00,7.797362129774394468e-01
9.264999792911112309e+00,8.376743399355808251e-01
9.269999792799353600e+00,9.068326460457223348e-01
9.274999792687594891e+00,9.568087451239599694e-01
9.279999792575836182e+00,9.707597860174081994e-01
9.284999792464077473e+00,9.581486264885450410e-01
9.289999792352318764e+00,9.138778689783815246e-01
9.294999792240560055e+00,8.503305546512902602e-01
9.299999792128801346e+00,8.227239880462042798e-01
9.304999792017042637e+00,8.079920158595030877e-01
9.309999791905283928e+00,7.819415370959839073e-01
9.314999791793525219e+00,7.470315898743224992e-01
9.319999791681766510e+00,7.243151776480880599e-01
9.324999791570007801e+00,7.245783427007785882e-01
9.329999791458249092e+00,7.324718637042599845e-01
9.334999791346490383e+00,7.451182388232147069e-01
9.339999791234731674e+00,7.571443258601679993e-01
9.344999791122972965e+00,7.756171224204293502e-01
9.349999791011214256e+00,8.002626620601751561e-01
9.354999790899455547e+00,8.268275270385201381e-01
9.359999790787696838e+00,8.474532585178145006e-01
9.364999790675938129e+00,8.836621353761366926e-01
9.369999790564179420e+00,9.189003258925687589e-01
9.374999790452420712e+00,9.681623051508041478e-01
9.379999790340662003e+00,1.026821821683846725e+00
9.384999790228903294e+00,1.087455210657036542e+00
9.389999790117144585e+00,1.150815583227174699e+00
9.394999790005385876e+00,1.204689615965198968e+00
9.399999789893627167e+00,1.260066438572905234e+00
9.404999789781868458e+00,1.300412489080034373e+00
9.409999789670109749e+00,1.341806823601869869e+00
9.414999789558351040e+00,1.369530725983864716e+00
9.419999789446592331e+00,1.408153295993804566e+00
9.424999789334833622e+00,1.436750319695871081e+00
9.429999789223074913e+00,1.461495260578039801e+00
9.434999789111316204e+00,1.487792594722204154e+00
9.439999788999557495e+00,1.526942277775049206e+00
9.444999788887798786e+00,1.558857582081841553e+00
9.449999788776040077e+00,1.596741102751170871e+00
9.454999788664281368e+00,1.632940927779563900e+00
9.459999788552522659e+00,1.673183889416500314e+00
9.464999788440763950e+00,1.708645119223613840e+00
9.469999788329005241e+00,1.743727906931817451e+00
9.474999788217246532e+00,1.768686735646083363e+00
9.479999788105487823e+00,1.792349859487614161e+00
9.484999787993729115e+00,1.813990639711173358e+00
9.489999787881970406e+00,1.830086178257500862e+00
9.494999787770211697e+00,1.838038860345823977e+00
9.499999787658452988e+00,1.841671191426181409e+00
9.504999787546694279e+00,1.849514907725295032e+00
9.509999787434935570e+00,1.855918717859349698e+00
9.514999787323176861e+00,1.856354682328167804e+00
9.519999787211418152e+00,1.858623652082395772e+00
9.524999787099659443e+00,1.866061001773161365e+00
9.529999786987900734e+00,1.870454123825612491e+00
9.534999786876142025e+00,1.866619052283216007e+00
9.539999786764383316e+00,1.849459984308373883e+00
9.544999786652624607e+00,1.821738296456095973e+00
9.549999786540865898e+00,1.821848432440137167e+00
9.554999786429107189e+00,1.829400019540064370e+00
9.559999786317348480e+00,1.831101588629306498e+00
9.564999786205589771e+00,1.828107774189391854e+00
9.569999786093831062e+00,1.824268429922589085e+00
9.574999785982072353e+00,1.825300881990032487e+00
9.579999785870313644e+00,1.829190047545619535e+00
9.584999785758554935e+00,1.828232654395983481e+00
9.589999785646796227e+00,1.826740385307740411e+00
9.594999785535037518e+00,1.818707003168044345e+00
9.599999785423278809e+00,1.803827622002913245e+00
9.604999785311520100e+00,1.796324213802037661e+00
9.609999785199761391e+00,1.796921541859096472e+00
9.614999785088002682e+00,1.791064356503805577e+00
9.619999784976243973e+00,1.795298830607847229e+00
9.624999784864485264e+00,1.790897467333100401e+00
9.629999784752726555e+00,1.781532818123345407e+00
9.634999784640967846e+00,1.769856819514044943e+00
9.639999784529209137e+00,1.757861271172649786e+00
9.644999784417450428e+00,1.737874336313178780e+00
9.649999784305691719e+00,1.723919032029566978e+00
9.654999784193933010e+00,1.701974824104500961e+00
9.659999784082174301e+00,1.685475612593243078e+00
9.664999783970415592e+00,1.667527496669189979e+00
9.669999783858656883e+00,1.642871167146879419e+00
9.674999783746898174e+00,1.622897880201286114e+00
9.679999783635139465e+00,1.609796475808770833e+00
9.684999783523380756e+00,1.583652301901296688e+00
9.689999783411622047e+00,1.561190704813960828e+00
9.694999783299863338e+00,1.536770088749436880e+00
9.699999783188104630e+00,1.513602603274993630e+00
9.704999783076345921e+00,1.495439406181746200e+00
9.709999782964587212e+00,1.474633285649097569e+00
9.714999782852828503e+00,1.456377185859327739e+00
9.719999782741069794e+00,1.440633625721114530e+00
9.724999782629311085e+00,1.440282167177318495e+00
9.729999782517552376e+00,1.433143713815978604e+00
9.734999782405793667e+00,1.426814203829290140e+00
9.739999782294034958e+00,1.430443995632312948e+00
9.744999782182276249e+00,1.430040793589788084e+00
9.749999782070517540e+00,1.432125974269362167e+00
9.754999781958758831e+00,1.439723266026920356e+00
9.759999781847000122e+00,1.442515316358623068e+00
9.764999781735241413e+00,1.446691800647425641e+00
9.769999781623482704e+00,1.451301942166462577e+00
9.774999781511723995e+00,1.455430859581238412e+00
9.779999781399965286e+00,1.453902001874138428e+00
9.784999781288206577e+00,1.457035388869493797e+00
9.789999781176447868e+00,1.452870420809037277e+00
9.794999781064689159e+00,1.456783935289901688e+00
9.799999780952930450e+00,1.448813765009016485e+00
9.804999780841171741e+00,1.442704170887319837e+00
9.809999780729413033e+00,1.442851098351465744e+00
9.814999780617654324e+00,1.432380330494846365e+00
9.819999780505895615e+00,1.424835929729631800e+00
9.824999780394136906e+00,1.419349116919484288e+00
9.829999780282378197e+00,1.406491167969960099e+00
9.834999780170619488e+00,1.396982380698765347e+00
9.839999780058860779e+00,1.390492464860099808e+00
9.844999779947102070e+00,1.380470510387047600e+00
9.849999779835343361e+00,1.372731056216868861e+00
9.854999779723584652e+00,1.366611974928379158e+00
9.859999779611825943e+00,1.358291619110430393e+00
9.864999779500067234e+00,1.357808206249538685e+00
9.869999779388308525e+00,1.360816917304263463e+00
9.874999779276549816e+00,1.354004328106860111e+00
9.879999779164791107e+00,1.354657493929170453e+00
9.884999779053032398e+00,1.363747940483589716e+00
9.889999778941273689e+00,1.367721763094204235e+00
9.894999778829514980e+00,1.370073827726431492e+00
9.899999778717756271e+00,1.385925084239633787e+00
9.904999778605997562e+00,1.391903244049928379e+00
9.909999778494238853e+00,1.400494969914130472e+00
9.914999778382480145e+00,1.413049472550069741e+00
9.919999778270721436e+00,1.433836658434295419e+00
9.924999778158962727e+00,1.440851533377819571e+00
9.929999778047204018e+00,1.453585082633721548e+00
9.934999777935445309e+00,1.449017387209270424e+00
9.939999777823686600e+00,1.439433138395267875e+00
9.944999777711927891e+00,1.416178520436694122e+00
9.949999777600169182e+00,1.401390941120224554e+00
9.954999777488410473e+00,1.408039299826945090e+00
9.959999777376651764e+00,1.424933624340884553e+00
9.964999777264893055e+00,1.458371863241552102e+00
9.969999777153134346e+00,1.498166803021801829e+00
9.974999777041375637e+00,1.551546645656861401e+00
9.979999776929616928e+00,1.613905022402438050e+00
9.984999776817858219e+00,1.650618081777490254e+00
9.989999776706099510e+00,1.647944126495683115e+00
9.994999776594340801e+00,1.614551393816699765e+00
9.999999776482582092e+00,1.554267189469140220e+00
1.000499977637082338e+01,1.480384885402382000e+00
1.000999977625906467e+01,1.428241878054810954e+00
1.001499977614730597e+01,1.401796366086981660e+00
1.001999977603554726e+01,1.377093821051031064e+00
1.002499977592378855e+01,1.330667226341928799e+00
1.002999977581202984e+01,1.296153610244794585e+00
1.003499977570027113e+01,1.290582668420845458e+00
1.003999977558851242e+01,1.288373408312660118e+00
1.004499977547675371e+01,1.293744934584708073e+00
1.004999977536499500e+01,1.295875627523169094e+00
1.005499977525323629e+01,1.314940951415721315e+00
1.005999977514147758e+01,1.330924523949021943e+00
1.006499977502971888e+01,1.353105755474075522e+00
1.006999977491796017e+01,1.375642631981894404e+00
1.007499977480620146e+01,1.406531535169904146e+00
1.007999977469444275e+01,1.454797582973655246e+00
1.008499977458268404e+01,1.495042232627117773e+00
1.008999977447092533e+01,1.550940664139864200e+00
1.009499977435916662e+01,1.603377961065236335e+00
1.009999977424740791e+01,1.650552673982743634e+00
1.010499977413564920e+01,1.687762330654549281e+00
1.010999977402389050e+01,1.723451959896295627e+00
1.011499977391213179e+01,1.753768732348646608e+00
1.011999977380037308e+01,1.773847673108853051e+00
1.012499977368861437e+01,1.782775564624619946e+00
1.012999977357685566e+01,1.795450506589271633e+00
1.013499977346509695e+01,1.808052505067363036e+00
1.013999977335333824e+01,1.811466776419469404e+00
1.014499977324157953e+01,1.826823686086991749e+00
1.014999977312982082e+01,1.838024737210203874e+00
1.015499977301806211e+01,1.850233417646559353e+00
1.015999977290630341e+01,1.862877608627631076e+00
1.016499977279454470e+01,1.880748922168106851e+00
1.016999977268278599e+01,1.904472298815918840e+00
1.017499977257102728e+01,1.923291950369313774e+00
1.017999977245926857e+01,1.939588754709926199e+00
1.018499977234750986e+01,1.957010761521037701e+00
1.018999977223575115e+01,1.968373769793828387e+00
1.019499977212399244e+01,1.976757559522953400e+00
1.019999977201223373e+01,1.985151991631126656e+00
1.020499977190047503e+01,1.984980967263910046e+00
1.020999977178871632e+01,1.981288130886588839e+00
1.021499977167695761e+01,1.975506838502053775e+00
1.021999977156519890e+01,1.961996257315642644e+00
1.022499977145344019e+01,1.958061180213000796e+00
1.022999977134168148e+01,1.954251120298923894e+00
1.023499977122992277e+01,1.952507134905436814e+00
1.023999977111816406e+01,1.946538278042935666e+00
1.024499977100640535e+01,1.938885852488808403e+00
1.024999977089464664e+01,1.908653841727825373e+00
1.025499977078288794e+01,1.884690574937478935e+00
1.025999977067112923e+01,1.883279435166604010e+00
1.026499977055937052e+01,1.889334061859877956e+00
1.026999977044761181e+01,1.881176226715979283e+00
1.027499977033585310e+01,1.878663421426560731e+00
1.027999977022409439e+01,1.875896508035647336e+00
1.028499977011233568e+01,1.879273496366137941e+00
1.028999977000057697e+01,1.875262445625326180e+00
1.029499976988881826e+01,1.870436935617905583e+00
1.029999976977705956e+01,1.862825493908874641e+00
1.030499976966530085e+01,1.846443359107824200e+00
1.030999976955354214e+01,1.835266897529536756e+00
1.031499976944178343e+01,1.821481272580242283e+00
1.031999976933002472e+01,1.813345990196888913e+00
1.032499976921826601e+01,1.811520076677081370e+00
1.032999976910650730e+01,1.813552046951335761e+00
1.033499976899474859e+01,1.805288820486474322e+00
1.033999976888298988e+01,1.802661018277821547e+00
1.034499976877123117e+01,1.790025316995595972e+00
1.034999976865947247e+01,1.770788848610650668e+00
1.035499976854771376e+01,1.756246236159507035e+00
1.035999976843595505e+01,1.744198321380939554e+00
1.036499976832419634e+01,1.728649176666929854e+00
1.036999976821243763e+01,1.717747088122957955e+00
1.037499976810067892e+01,1.696612370575912188e+00
1.037999976798892021e+01,1.677546411612159893e+00
1.038499976787716150e+01,1.658963888010624999e+00
1.038999976776540279e+01,1.635640733079359865e+00
1.039499976765364408e+01,1.616020784421669632e+00
1.039999976754188538e+01,1.589864353186921431e+00
1.040499976743012667e+01,1.571452473550092765e+00
1.040999976731836796e+01,1.551490317314126788e+00
1.041499976720660925e+01,1.537226271521830778e+00
1.041999976709485054e+01,1.518777834432486706e+00
1.042499976698309183e+01,1.511074298419601725e+00
1.042999976687133312e+01,1.499197656473266971e+00
1.043499976675957441e+01,1.489747592207777416e+00
1.043999976664781570e+01,1.485371757359616574e+00
1.044499976653605700e+01,1.484091261208465351e+00
1.044999976642429829e+01,1.480370403354740905e+00
1.045499976631253958e+01,1.482102547880770782e+00
1.045999976620078087e+01,1.485647927102339061e+00
1.046499976608902216e+01,1.478110837629831309e+00
1.046999976597726345e+01,1.485054582356934105e+00
1.047499976586550474e+01,1.482972061628314631e+00
1.047999976575374603e+01,1.484147471991304368e+00
1.048499976564198732e+01,1.489492658567306282e+00
1.048999976553022861e+01,1.494422508171191932e+00
1.049499976541846991e+01,1.496108161350733656e+00
1.049999976530671120e+01,1.498916531674401753e+00
1.050499976519495249e+01,1.497347856319934944e+00
1.050999976508319378e+01,1.497912360574764179e+00
1.051499976497143507e+01,1.491808219264122659e+00
1.051999976485967636e+01,1.489808850375765381e+00
1.052499976474791765e+01,1.484435483044832527e+00
1.052999976463615894e+01,1.477486851674278068e+00
1.053499976452440023e+01,1.466426396236639285e+00
1.053999976441264153e+01,1.460407990290170765e+00
1.054499976430088282e+01,1.445062229764924489e+00
1.054999976418912411e+01,1.437627369143352318e+00
1.055499976407736540e+01,1.417064398122683144e+00
1.055999976396560669e+01,1.394724740628665138e+00
1.056499976385384798e+01,1.384007595340381425e+00
1.056999976374208927e+01,1.366643294801673125e+00
1.057499976363033056e+01,1.352919339462154369e+00
1.057999976351857185e+01,1.337649056051664953e+00
1.058499976340681314e+01,1.328785750396924481e+00
1.058999976329505444e+01,1.316993825448440347e+00
1.059499976318329573e+01,1.314316819758778454e+00
1.059999976307153702e+01,1.308785652488886786e+00
1.060499976295977831e+01,1.309710607540625737e+00
1.060999976284801960e+01,1.304273134439247528e+00
1.061499976273626089e+01,1.297768114545978069e+00
1.061999976262450218e+01,1.294721259124333113e+00
1.062499976251274347e+01,1.289272188404617658e+00
1.062999976240098476e+01,1.281033520275544735e+00
1.063499976228922606e+01,1.274664356095726703e+00
1.063999976217746735e+01,1.267944741288099308e+00
1.064499976206570864e+01,1.259365455128633293e+00
1.064999976195394993e+01,1.260437653976216321e+00
1.065499976184219122e+01,1.252301592074804848e+00
1.065999976173043251e+01,1.248363776409385117e+00
1.066499976161867380e+01,1.242202537687687514e+00
1.066999976150691509e+01,1.225701161609819234e+00
1.067499976139515638e+01,1.203231943087739175e+00
1.067999976128339767e+01,1.169232671557856929e+00
1.068499976117163897e+01,1.138620221023006085e+00
1.068999976105988026e+01,1.119713843477724957e+00
1.069499976094812155e+01,1.121139183909078962e+00
1.069999976083636284e+01,1.132948574456206003e+00
1.070499976072460413e+01,1.158443977379790102e+00
1.070999976061284542e+01,1.212000371272623500e+00
1.071499976050108671e+01,1.277171917571430892e+00
1.071999976038932800e+01,1.328159724931842423e+00
1.072499976027756929e+01,1.320986884632608049e+00
1.072999976016581059e+01,1.294673871959869160e+00
1.073499976005405188e+01,1.221457192462779062e+00
1.073999975994229317e+01,1.128914884618118730e+00
1.074499975983053446e+01,1.062397893897280454e+00
1.074999975971877575e+01,1.023686351187385490e+00
1.075499975960701704e+01,9.835945037998290452e-01
1.075999975949525833e+01,9.252349947767219973e-01
1.076499975938349962e+01,8.813141613926314122e-01
1.076999975927174091e+01,8.662268933459205122e-01
1.077499975915998220e+01,8.680027589840699775e-01
1.077999975904822350e+01,8.666879410006802509e-01
1.078499975893646479e+01,8.580292686993327145e-01
1.078999975882470608e+01,8.604670334485655658e-01
1.079499975871294737e+01,8.739566961179456861e-01
1.079999975860118866e+01,8.846196468333005214e-01
1.080499975848942995e+01,8.995851895415478694e-01
1.080999975837767124e+01,9.176107215350812751e-01
1.081499975826591253e+01,9.495218156116655983e-01
1.081999975815415382e+01,9.778176942612497591e-01
1.082499975804239511e+01,1.011345630939534335e+00
1.082999975793063641e+01,1.050709885799846699e+00
1.083499975781887770e+01,1.088663408772942098e+00
1.083999975770711899e+01,1.115385341879525871e+00
1.084499975759536028e+01,1.145159179826958251e+00
1.084999975748360157e+01,1.161784940391272780e+00
1.085499975737184286e+01,1.171308674546947870e+00
1.085999975726008415e+01,1.175617747283135728e+00
1.086499975714832544e+01,1.175719969316032731e+00
1.086999975703656673e+01,1.175040878752555695e+00
1.087499975692480803e+01,1.160105280862746557e+00
1.087999975681304932e+01,1.169416800319825978e+00
1.088499975670129061e+01,1.164373034910812788e+00
1.088999975658953190e+01,1.178274025281438764e+00
1.089499975647777319e+01,1.178555304313827712e+00
1.089999975636601448e+01,1.191492461042468864e+00
1.090499975625425577e+01,1.201879231881702648e+00
1.090999975614249706e+01,1.213642945590080124e+00
1.091499975603073835e+01,1.226699714369460015e+00
1.091999975591897964e+01,1.233234542744184647e+00
1.092499975580722094e+01,1.242227885974150237e+00
1.092999975569546223e+01,1.238908167770791824e+00
1.093499975558370352e+01,1.235811508341167375e+00
1.093999975547194481e+01,1.230583349859989184e+00
1.094499975536018610e+01,1.220865783585562969e+00
1.094999975524842739e+01,1.203569830753715486e+00
1.095499975513666868e+01,1.190186017649482952e+00
1.095999975502490997e+01,1.173445284338875627e+00
1.096499975491315126e+01,1.168185025593369453e+00
1.096999975480139256e+01,1.151036075513193424e+00
1.097499975468963385e+01,1.127945651081839085e+00
1.097999975457787514e+01,1.097646530224662964e+00
1.098499975446611643e+01,1.051542122015285852e+00
1.098999975435435772e+01,1.020199029610238561e+00
1.099499975424259901e+01,1.007659186215131619e+00
1.099999975413084030e+01,9.840955911979989423e-01
1.100499975401908159e+01,9.514908601496716578e-01
1.100999975390732288e+01,9.227318927053533848e-01
1.101499975379556417e+01,8.975935211186443219e-01
1.101999975368380547e+01,8.815464936970700549e-01
1.102499975357204676e+01,8.589480570559873129e-01
1.102999975346028805e+01,8.354501335431012699e-01
1.103499975334852934e+01,8.024785322861167636e-01
1.103999975323677063e+01,7.556748415012681797e-01
1.104499975312501192e+01,7.155904430141739603e-01
1.104999975301325321e+01,6.864591045699914851e-01
1.105499975290149450e+01,6.516762045782096280e-01
1.105999975278973579e+01,6.253577989781047286e-01
1.106499975267797709e+01,5.895282645415877987e-01
1.106999975256621838e+01,5.525435545026895490e-01
1.107499975245445967e+01,5.137878869019907313e-01
1.107999975234270096e+01,4.781312289385941661e-01
1.108499975223094225e+01,4.350721783069970705e-01
1.108999975211918354e+01,3.902525355798771578e-01
1.109499975200742483e+01,3.476102874455531122e-01
1.109999975189566612e+01,2.982982004558110134e-01
1.110499975178390741e+01,2.513701224863873485e-01
1.110999975167214870e+01,2.112063048679315713e-01
1.111499975156039000e+01,1.642718955196347252e-01
1.111999975144863129e+01,1.251782346891787689e-01
1.112499975133687258e+01,7.929063176343920105e-02
1.112999975122511387e+01,3.547698557209466586e-02
1.113499975111335516e+01,-2.117844329589502195e-03
1.113999975100159645e+01,-3.630450352979464057e-02
1.114499975088983774e+01,-7.312612100695847772e-02
1.114999975077807903e+01,-1.163431691543634905e-01
1.115499975066632032e+01,-1.513044768276432528e-01
1.115999975055456161e+01,-1.840631857571470853e-01
1.116499975044280291e+01,-2.153214915087344750e-01
1.116999975033104420e+01,-2.421223361484114989e-01
1.117499975021928549e+01,-2.699564701693626390e-01
1.117999975010752678e+01,-2.976593732282530880e-01
1.118499974999576807e+01,-3.172598376157651501e-01
1.118999974988400936e+01,-3.319305001311638748e-01
1.119499974977225065e+01,-3.604074289046734769e-01
1.119999974966049194e+01,-3.827267177423423483e-01
1.120499974954873323e+01,-3.981990896672296110e-01
1.120999974943697453e+01,-4.184202697113887925e-01
1.121499974932521582e+01,-4.398913968699491583e-01
1.121999974921345711e+01,-4.565344590178725959e-01
1.122499974910169840e+01,-4.735445393553403548e-01
1.122999974898993969e+01,-4.959597594717197744e-01
1.123499974887818098e+01,-5.230028966098896337e-01
1.123999974876642227e+01,-5.452707398673894978e-01
1.124499974865466356e+01,-5.762987483894075336e-01
1.124999974854290485e+01,-6.109195976030521447e-01
1.125499974843114614e+01,-6.436830132359325773e-01
1.125999974831938744e+01,-6.804107521212781062e-01
1.126499974820762873e+01,-7.120786090363708798e-01
1.126999974809587002e+01,-7.555671531734955426e-01
1.127499974798411131e+01,-7.834113858491649207e-01
1.127999974787235260e+01,-8.105350485962923290e-01
1.128499974776059389e+01,-8.454076772220009417e-01
1.128999974764883518e+01,-8.774528253591460381e-01
1.129499974753707647e+01,-9.013391868161135800e-01
1.129999974742531776e+01,-9.301675744020119208e-01
1.130499974731355906e+01,-9.516310063419861631e-01
1.130999974720180035e+01,-9.857785036558976977e-01
1.131499974709004164e+01,-1.006676117527252057e+00
1.131999974697828293e+01,-1.018751530505701330e+00
1.132499974686652422e+01,-1.043588024834695815e+00
1.132999974675476551e+01,-1.059184864129085968e+00
1.133499974664300680e+01,-1.074477774891184678e+00
1.133999974653124809e+01,-1.095439905121253332e+00
1.134499974641948938e+01,-1.114336015305715799e+00
1.134999974630773067e+01,-1.130321155069341499e+00
1.135499974619597197e+01,-1.153517510037014304e+00
1.135999974608421326e+01,-1.177801677263086599e+00
1.136499974597245455e+01,-1.199784906437389331e+00
1.136999974586069584e+01,-1.218996431157067351e+00
1.137499974574893713e+01,-1.245546868239004956e+00
1.137999974563717842e+01,-1.281565203346944459e+00
1.138499974552541971e+01,-1.316293349284930247e+00
1.138999974541366100e+01,-1.357115943067999098e+00
1.139499974530190229e+01,-1.388207468818660750e+00
1.139999974519014359e+01,-1.404646966602309144e+00
1.140499974507838488e+01,-1.417202687589761201e+00
1.140999974496662617e+01,-1.412211204501175654e+00
1.141499974485486746e+01,-1.392396628937985881e+00
1.141999974474310875e+01,-1.358122914097756873e+00
1.142499974463135004e+01,-1.314600695843330058e+00
1.142999974451959133e+01,-1.305222523545167324e+00
1.143499974440783262e+01,-1.321352779033951874e+00
1.143999974429607391e+01,-1.358102104820338329e+00
1.144499974418431520e+01,-1.416514289097425383e+00
1.144999974407255650e+01,-1.512376563290834142e+00
1.145499974396079779e+01,-1.593201937777915633e+00
1.145999974384903908e+01,-1.641436967552202919e+00
1.146499974373728037e+01,-1.675546075337946750e+00
1.146999974362552166e+01,-1.721582798928170233e+00
1.147499974351376295e+01,-1.757169372045693789e+00
1.147999974340200424e+01,-1.798054891178822334e+00
1.148499974329024553e+01,-1.829808424839385328e+00
1.148999974317848682e+01,-1.845022423222612895e+00
1.149499974306672812e+01,-1.858669391367425039e+00
1.149999974295496941e+01,-1.845251178432259387e+00
1.150499974284321070e+01,-1.828627524442823171e+00
1.150999974273145199e+01,-1.801870845440901814e+00
1.151499974261969328e+01,-1.769424991930894198e+00
1.151999974250793457e+01,-1.737262724116570345e+00
1.152499974239617586e+01,-1.711462552103123702e+00
1.152999974228441715e+01,-1.676038429101094795e+00
1.153499974217265844e+01,-1.640401891059993122e+00
1.153999974206089973e+01,-1.598851731794248776e+00
1.154499974194914103e+01,-1.559607763058571184e+00
1.154999974183738232e+01,-1.518819448872238409e+00
1.155499974172562361e+01,-1.489887763133238341e+00
1.155999974161386490e+01,-1.464304171677885957e+00
1.156499974150210619e+01,-1.450171528380711727e+00
1.156999974139034748e+01,-1.439515183284440614e+00
1.157499974127858877e+01,-1.436913214365398872e+00
1.157999974116683006e+01,-1.441618598689218267e+00
1.158499974105507135e+01,-1.441805600055031444e+00
1.158999974094331264e+01,-1.440288586732113574e+00
1.159499974083155394e+01,-1.433639799287997674e+00
1.159999974071979523e+01,-1.435336355221903393e+00
1.160499974060803652e+01,-1.426665621073730961e+00
1.160999974049627781e+01,-1.414506321383705467e+00
1.161499974038451910e+01,-1.403765260190361630e+00
1.161999974027276039e+01,-1.388897784856448325e+00
1.162499974016100168e+01,-1.374315769747086691e+00
1.162999974004924297e+01,-1.376226361459079062e+00
1.163499973993748426e+01,-1.373682095180344342e+00
1.163999973982572556e+01,-1.371194765516555059e+00
1.164499973971396685e+01,-1.374413192186911159e+00
1.164999973960220814e+01,-1.380955267729712777e+00
1.165499973949044943e+01,-1.387621127891804695e+00
1.165999973937869072e+01,-1.396027814567027070e+00
1.166499973926693201e+01,-1.397024942476007059e+00
1.166999973915517330e+01,-1.402341912225529175e+00
1.167499973904341459e+01,-1.398637357884349397e+00
1.167999973893165588e+01,-1.404980535711983780e+00
1.168499973881989717e+01,-1.426167538200161289e+00
1.168999973870813847e+01,-1.453326521420969630e+00
1.169499973859637976e+01,-1.478680561176884956e+00
1.169999973848462105e+01,-1.496230047376014838e+00
1.170499973837286234e+01,-1.537403153507446829e+00
1.170999973826110363e+01,-1.576731947252961730e+00
1.171499973814934492e+01,-1.613919179710656238e+00
1.171999973803758621e+01,-1.643494332118652590e+00
1.172499973792582750e+01,-1.661038904523630011e+00
1.172999973781406879e+01,-1.680276129414171260e+00
1.173499973770231009e+01,-1.708818075916471058e+00
1.173999973759055138e+01,-1.738788428073902548e+00
1.174499973747879267e+01,-1.758831828997118318e+00
1.174999973736703396e+01,-1.780801858596047893e+00
1.175499973725527525e+01,-1.799988882710982896e+00
1.175999973714351654e+01,-1.815011033817259811e+00
1.176499973703175783e+01,-1.839693766063809299e+00
1.176999973691999912e+01,-1.870580280144853669e+00
1.177499973680824041e+01,-1.900690943782793685e+00
1.177999973669648170e+01,-1.928221176865660524e+00
1.178499973658472300e+01,-1.961391501496148937e+00
1.178999973647296429e+01,-1.990194835501194248e+00
1.179499973636120558e+01,-2.019889329865829808e+00
1.179999973624944687e+01,-2.046540712809256757e+00
1.180499973613768816e+01,-2.073122635783400280e+00
1.180999973602592945e+01,-2.095930990877996170e+00
1.181499973591417074e+01,-2.119409572980155865e+00
1.181999973580241203e+01,-2.145450949722266909e+00
1.182499973569065332e+01,-2.162600273762312231e+00
1.182999973557889462e+01,-2.193700870131988001e+00
1.183499973546713591e+01,-2.209674939567775276e+00
1.183999973535537720e+01,-2.242914028911602298e+00
1.184499973524361849e+01,-2.263518641781475438e+00
1.184999973513185978e+01,-2.280648039795480919e+00
1.185499973502010107e+01,-2.302815052395675188e+00
1.185999973490834236e+01,-2.322847696902302861e+00
1.186499973479658365e+01,-2.329931258016611828e+00
1.186999973468482494e+01,-2.338061608997919816e+00
1.187499973457306623e+01,-2.348927846047168089e+00
1.187999973446130753e+01,-2.358371589422521453e+00
1.188499973434954882e+01,-2.354494696606650006e+00
1.188999973423779011e+01,-2.360836815223986029e+00
1.189499973412603140e+01,-2.356931990933591070e+00
1.189999973401427269e+01,-2.357760217159842409e+00
1.190499973390251398e+01,-2.356623582236516246e+00
1.190999973379075527e+01,-2.357102890265622808e+00
1.191499973367899656e+01,-2.365812511640384752e+00
1.191999973356723785e+01,-2.366808521822730160e+00
1.192499973345547915e+01,-2.365445321122382705e+00
1.192999973334372044e+01,-2.371672630953352012e+00
1.193499973323196173e+01,-2.385469042939456941e+00
1.193999973312020302e+01,-2.388868926548438854e+00
1.194499973300844431e+01,-2.397604747701517880e+00
1.194999973289668560e+01,-2.418758294256126096e+00
1.195499973278492689e+01,-2.426067656022745211e+00
1.195999973267316818e+01,-2.435784006952843583e+00
1.196499973256140947e+01,-2.444815427104015448e+00
1.196999973244965076e+01,-2.457532321281004961e+00
1.197499973233789206e+01,-2.463919196672003764e+00
1.197999973222613335e+01,-2.476861376254381408e+00
1.198499973211437464e+01,-2.482794005447294783e+00
1.198999973200261593e+01,-2.497532613033084825e+00
1.199499973189085722e+01,-2.500422977971310967e+00
1.199999973177909851e+01,-2.504590353257878821e+00
1.200499973166733980e+01,-2.503385854085905304e+00
1.200999973155558109e+01,-2.504337287511392951e+00
1.201499973144382238e+01,-2.503411890572956100e+00
1.201999973133206367e+01,-2.493640461538308095e+00
1.202499973122030497e+01,-2.487602474579839740e+00
1.202999973110854626e+01,-2.477725000480144768e+00
1.203499973099678755e+01,-2.475415519249749341e+00
1.203999973088502884e+01,-2.465996547384841975e+00
