time,phase_filtered
9.099999796599149704e+00,-2.194998664993605686e-01
9.104999796487390995e+00,-2.291985409908950111e-01
9.109999796375632286e+00,-2.382564767114490889e-01
9.114999796263873577e+00,-2.466987608229963824e-01
9.119999796152114868e+00,-2.545537638682434101e-01
9.124999796040356159e+00,-2.618527054405921373e-01
9.129999795928597450e+00,-2.686291902863374159e-01
9.134999795816838741e+00,-2.749187182666900653e-01
9.139999795705080032e+00,-2.807581719564402056e-01
9.144999795593321323e+00,-2.861852860087020223e-01
9.149999795481562614e+00,-2.912381027673904832e-01
9.154999795369803905e+00,-2.959544189559344951e-01
9.159999795258045197e+00,-3.003712286053474845e-01
9.164999795146286488e+00,-3.045241676980847689e-01
9.169999795034527779e+00,-3.084469662860253036e-01
9.174999794922769070e+00,-3.121709140814047934e-01
9.179999794811010361e+00,-3.157243457081696514e-01
9.184999794699251652e+00,-3.191321519259183170e-01
9.189999794587492943e+00,-3.224153231858618573e-01
9.194999794475734234e+00,-3.255905318353735645e-01
9.199999794363975525e+00,-3.286697591448773381e-01
9.204999794252216816e+00,-3.316599730816235936e-01
9.209999794140458107e+00,-3.345628623964099768e-01
9.214999794028699398e+00,-3.373746321222461653e-01
9.219999793916940689e+00,-3.400858650121401650e-01
9.224999793805181980e+00,-3.426814527730847604e-01
9.229999793693423271e+00,-3.451406001951468072e-01
9.234999793581664562e+00,-3.474369044440662191e-01
9.239999793469905853e+00,-3.495385109050952455e-01
9.244999793358147144e+00,-3.514083460617775101e-01
9.249999793246388435e+00,-3.530044269919580535e-01
9.254999793134629726e+00,-3.542802461809775871e-01
9.259999793022871017e+00,-3.551852294883299788e-01
9.264999792911112309e+00,-3.556652642421471167e-01
9.269999792799353600e+00,-3.556632935502788140e-01
9.274999792687594891e+00,-3.551199719821657164e-01
9.279999792575836182e+00,-3.539743767731035051e-01
9.284999792464077473e+00,-3.521647676268997440e-01
9.289999792352318764e+00,-3.496293870649016533e-01
9.294999792240560055e+00,-3.463072921419883543e-01
9.299999792128801346e+00,-3.421392073024369651e-01
9.304999792017042637e+00,-3.370683872662106895e-01
9.309999791905283928e+00,-3.310414781870773537e-01
9.314999791793525219e+00,-3.240093649416713184e-01
9.319999791681766510e+00,-3.159279922959913334e-01
9.324999791570007801e+00,-3.067591478444787745e-01
9.329999791458249092e+00,-2.964711950203110513e-01
9.334999791346490383e+00,-2.850397451239514712e-01
9.339999791234731674e+00,-2.724482581868733488e-01
9.344999791122972965e+00,-2.586885635436400599e-01
9.349999791011214256e+00,-2.437612921920628006e-01
9.354999790899455547e+00,-2.276762143473248234e-01
9.359999790787696838e+00,-2.104524770150907609e-01
9.364999790675938129e+00,-1.921187378948331637e-01
9.369999790564179420e+00,-1.727131934525164003e-01
9.374999790452420712e+00,-1.522835005467866876e-01
9.379999790340662003e+00,-1.308865925290327303e-01
9.384999790228903294e+00,-1.085883922351714020e-01
9.389999790117144585e+00,-8.546342571176678005e-02
9.394999790005385876e+00,-6.159434183623781894e-02
9.399999789893627167e+00,-3.707134416997717730e-02
9.404999789781868458e+00,-1.199154240314090000e-02
9.409999789670109749e+00,1.354176839875046064e-02
9.414999789558351040e+00,3.941989185230668213e-02
9.419999789446592331e+00,6.552956819833903601e-02
9.424999789334833622e+00,9.175385632891629173e-02
9.429999789223074913e+00,1.179730498515422499e-01
9.434999789111316204e+00,1.440656170147906479e-01
9.439999788999557495e+00,1.699091543030788187e-01
9.444999788887798786e+00,1.953813435945778998e-01
9.449999788776040077e+00,2.203609029601630576e-01
9.454999788664281368e+00,2.447285214621057192e-01
9.459999788552522659e+00,2.683677686910058147e-01
9.464999788440763950e+00,2.911659702594638355e-01
9.469999788329005241e+00,3.130150410499482616e-01
9.474999788217246532e+00,3.338122686885205970e-01
9.479999788105487823e+00,3.534610404784916948e-01
9.484999787993729115e+00,3.718715078669231899e-01
9.489999787881970406e+00,3.889611834157912229e-01
9.494999787770211697e+00,4.046554661897604488e-01
9.499999787658452988e+00,4.188880924346854440e-01
9.504999787546694279e+00,4.316015093857763496e-01
9.509999787434935570e+00,4.427471709919445497e-01
9.514999787323176861e+00,4.522857552546996063e-01
9.519999787211418152e+00,4.601873037419089707e-01
9.524999787099659443e+00,4.664312846391909240e-01
9.529999786987900734e+00,4.710065814378798232e-01
9.534999786876142025e+00,4.739114100237604710e-01
9.539999786764383316e+00,4.751531675229090923e-01
9.544999786652624607e+00,4.747482167775108342e-01
9.549999786540865898e+00,4.727216107578987025e-01
9.554999786429107189e+00,4.691067615546917757e-01
9.559999786317348480e+00,4.639450588278142273e-01
9.564999786205589771e+00,4.572854427222641238e-01
9.569999786093831062e+00,4.491839363121539752e-01
9.574999785982072353e+00,4.397031426249753960e-01
9.579999785870313644e+00,4.289117112399307152e-01
9.584999785758554935e+00,4.168837793544529768e-01
9.589999785646796227e+00,4.036983920792002190e-01
9.594999785535037518e+00,3.894389065636887914e-01
9.599999785423278809e+00,3.741923843811054695e-01
9.604999785311520100e+00,3.580489764161753352e-01
9.609999785199761391e+00,3.411013043044339166e-01
9.614999785088002682e+00,3.234438422642501587e-01
9.619999784976243973e+00,3.051723029478759508e-01
9.624999784864485264e+00,2.863830307237784090e-01
9.629999784752726555e+00,2.671724056012036996e-01
9.634999784640967846e+00,2.476362608285555544e-01
9.639999784529209137e+00,2.278693170432958826e-01
9.644999784417450428e+00,2.079646357201121454e-01
9.649999784305691719e+00,1.880130945494859762e-01
9.654999784193933010e+00,1.681028872729585233e-01
9.659999784082174301e+00,1.483190503973915442e-01
9.664999783970415592e+00,1.287430191025803472e-01
9.669999783858656883e+00,1.094522145402850449e-01
9.674999783746898174e+00,9.051966459490928818e-02
9.679999783635139465e+00,7.201366003384515602e-02
9.684999783523380756e+00,5.399744781605653188e-02
9.689999783411622047e+00,3.652896314878389256e-02
9.694999783299863338e+00,1.966060168340159897e-02
9.699999783188104630e+00,3.439033020726078600e-03
9.704999783076345921e+00,-1.209494355011419588e-02
9.709999782964587212e+00,-2.690650043007073583e-02
9.714999782852828503e+00,-4.096683986068429262e-02
9.719999782741069794e+00,-5.425320883188727850e-02
9.724999782629311085e+00,-6.674887108429537752e-02
9.729999782517552376e+00,-7.844303691080202479e-02
9.734999782405793667e+00,-8.933075183647166961e-02
9.739999782294034958e+00,-9.941274562434868067e-02
9.744999782182276249e+00,-1.086952434055801220e-01
9.749999782070517540e+00,-1.171897410554881974e-01
9.754999781958758831e+00,-1.249127472253850346e-01
9.759999781847000122e+00,-1.318854946863713684e-01
9.764999781735241413e+00,-1.381336238405500294e-01
9.769999781623482704e+00,-1.436868414032251573e-01
9.774999781511723995e+00,-1.485785573552307892e-01
9.779999781399965286e+00,-1.528455033084950287e-01
9.784999781288206577e+00,-1.565273354233391867e-01
9.789999781176447868e+00,-1.596662249675832035e-01
9.794999781064689159e+00,-1.623064395216511357e-01
9.799999780952930450e+00,-1.644939177178897372e-01
9.804999780841171741e+00,-1.662758402636032584e-01
9.809999780729413033e+00,-1.677001998433058638e-01
9.814999780617654324e+00,-1.688153723344461010e-01
9.819999780505895615e+00,-1.696696916104780684e-01
9.824999780394136906e+00,-1.703110300526683718e-01
9.829999780282378197e+00,-1.707863867535085178e-01
9.834999780170619488e+00,-1.711414852758288974e-01
9.839999780058860779e+00,-1.714203827378977252e-01
9.844999779947102070e+00,-1.716650919300082012e-01
9.849999779835343361e+00,-1.719152181346526587e-01
9.854999779723584652e+00,-1.722076123204057396e-01
9.859999779611825943e+00,-1.725760424071476895e-01
9.864999779500067234e+00,-1.730508843541204989e-01
9.869999779388308525e+00,-1.736588348981933372e-01
9.874999779276549816e+00,-1.744226478612975195e-01
9.879999779164791107e+00,-1.753608960447239073e-01
9.884999779053032398e+00,-1.764877608245373486e-01
9.889999778941273689e+00,-1.778128516484152044e-01
9.894999778829514980e+00,-1.793410577017098273e-01
9.899999778717756271e+00,-1.810724340500468321e-01
9.904999778605997562e+00,-1.830021245673494890e-01
9.909999778494238853e+00,-1.851203239131368194e-01
9.914999778382480145e+00,-1.874122807239518851e-01
9.919999778270721436e+00,-1.898583440247694487e-01
9.924999778158962727e+00,-1.924340546426120679e-01
9.929999778047204018e+00,-1.951102831123809334e-01
9.934999777935445309e+00,-1.978534152010552050e-01
9.939999777823686600e+00,-2.006255857424069367e-01
9.944999777711927891e+00,-2.033849609798198399e-01
9.949999777600169182e+00,-2.060860690779910132e-01
9.954999777488410473e+00,-2.086801779092420650e-01
9.959999777376651764e+00,-2.111157186694385679e-01
9.964999777264893055e+00,-2.133387533431614358e-01
9.969999777153134346e+00,-2.152934835107923051e-01
9.974999777041375637e+00,-2.169227974492838884e-01
9.979999776929616928e+00,-2.181688518953257827e-01
9.984999776817858219e+00,-2.189736841884365182e-01
9.989999776706099510e+00,-2.192798497741528796e-01
9.994999776594340801e+00,-2.190310792219936908e-01
9.999999776482582092e+00,-2.181729480253410403e-01
1.000499977637082338e+01,-2.166535515610899520e-01
1.000999977625906467e+01,-2.144241767808542365e-01
1.001499977614730597e+01,-2.114399615700666424e-01
1.001999977603554726e+01,-2.076605323122001634e-01
1.002499977592378855e+01,-2.030506100617522902e-01
1.002999977581202984e+01,-1.975805758572359572e-01
1.003499977570027113e+01,-1.912269860756436735e-01
1.003999977558851242e+01,-1.839730293268367900e-01
1.004499977547675371e+01,-1.758089171950889540e-01
1.004999977536499500e+01,-1.667322021300190193e-01
1.005499977525323629e+01,-1.567480169330293382e-01
1.005999977514147758e+01,-1.458692315389248095e-01
1.006499977502971888e+01,-1.341165241212898818e-01
1.006999977491796017e+01,-1.215183649236500490e-01
1.007499977480620146e+01,-1.081109126068307141e-01
1.007999977469444275e+01,-9.393782427796597279e-02
1.008499977458268404e+01,-7.904998170077202901e-02
1.008999977447092533e+01,-6.350513745076198646e-02
1.009499977435916662e+01,-4.736748594154602948e-02
1.009999977424740791e+01,-3.070716527868907336e-02
1.010499977413564920e+01,-1.359969677057589789e-02
1.010999977402389050e+01,3.874630375090922733e-03
1.011499977391213179e+01,2.163142112044573462e-02
1.011999977380037308e+01,3.958287503688760756e-02
1.012499977368861437e+01,5.763851653306453771e-02
1.012999977357685566e+01,7.570594624643602055e-02
1.013499977346509695e+01,9.369160505278761875e-02
1.013999977335333824e+01,1.115015423279825113e-01
1.014499977324157953e+01,1.290421803569673509e-01
1.014999977312982082e+01,1.462210671119152372e-01
1.015499977301806211e+01,1.629476100043808495e-01
1.015999977290630341e+01,1.791337836489348134e-01
1.016499977279454470e+01,1.946948051538711089e-01
1.016999977268278599e+01,2.095497709753422200e-01
1.017499977257102728e+01,2.236222499326318836e-01
1.017999977245926857e+01,2.368408275839446742e-01
1.018499977234750986e+01,2.491395978047972193e-01
1.018999977223575115e+01,2.604585980934033262e-01
1.019499977212399244e+01,2.707441858434895265e-01
1.019999977201223373e+01,2.799493535650341425e-01
1.020499977190047503e+01,2.880339817855274709e-01
1.020999977178871632e+01,2.949650291152935422e-01
1.021499977167695761e+01,3.007166596960589855e-01
1.021999977156519890e+01,3.052703089573142736e-01
1.022499977145344019e+01,3.086146892645951212e-01
1.022999977134168148e+01,3.107457376432372076e-01
1.023499977122992277e+01,3.116665082898765204e-01
1.023999977111816406e+01,3.113870130376144574e-01
1.024499977100640535e+01,3.099240133208491232e-01
1.024999977089464664e+01,3.073007674959126745e-01
1.025499977078288794e+01,3.035467376145137841e-01
1.025999977067112923e+01,2.986972599131834105e-01
1.026499977055937052e+01,2.927931833645826543e-01
1.026999977044761181e+01,2.858804806325132564e-01
1.027499977033585310e+01,2.780098356925559955e-01
1.027999977022409439e+01,2.692362122455100315e-01
1.028499977011233568e+01,2.596184068807011469e-01
1.028999977000057697e+01,2.492185907528818301e-01
1.029499976988881826e+01,2.381018433282956481e-01
1.029999976977705956e+01,2.263356815408741063e-01
1.030499976966530085e+01,2.139895874852548729e-01
1.030999976955354214e+01,2.011345375620617326e-01
1.031499976944178343e+01,1.878425357814638708e-01
1.031999976933002472e+01,1.741861537206814969e-01
1.032499976921826601e+01,1.602380794186135660e-01
1.032999976910650730e+01,1.460706772790429653e-01
1.033499976899474859e+01,1.317555608507972598e-01
1.033999976888298988e+01,1.173631801698960808e-01
1.034499976877123117e+01,1.029624251951982844e-01
1.034999976865947247e+01,8.862024675013786823e-02
1.035499976854771376e+01,7.440129629669904598e-02
1.035999976843595505e+01,6.036758580632017174e-02
1.036499976832419634e+01,4.657816894624670218e-02
1.036999976821243763e+01,3.308884476110125067e-02
1.037499976810067892e+01,1.995188499423596745e-02
1.037999976798892021e+01,7.215786160263827458e-03
1.038499976787716150e+01,-5.074952553564101437e-03
1.038999976776540279e+01,-1.688002451907119617e-02
1.039499976765364408e+01,-2.816348304632176891e-02
1.039999976754188538e+01,-3.889387999644128291e-02
1.040499976743012667e+01,-4.904437481087451506e-02
1.040999976731836796e+01,-5.859281326545395796e-02
1.041499976720660925e+01,-6.752177541502230040e-02
1.041999976709485054e+01,-7.581859238368202081e-02
1.042499976698309183e+01,-8.347533187414453437e-02
1.042999976687133312e+01,-9.048875251203901404e-02
1.043499976675957441e+01,-9.686022740119337726e-02
1.043999976664781570e+01,-1.025956375369056622e-01
1.044499976653605700e+01,-1.077052359988826258e-01
1.044999976642429829e+01,-1.122034841166447278e-01
1.045499976631253958e+01,-1.161088610602497712e-01
1.045999976620078087e+01,-1.194436485503041490e-01
1.046499976608902216e+01,-1.222336925961828996e-01
1.046999976597726345e+01,-1.245081443545740379e-01
1.047499976586550474e+01,-1.262991823484960474e-01
1.047999976575374603e+01,-1.276417183985751325e-01
1.048499976564198732e+01,-1.285730896934577649e-01
1.048999976553022861e+01,-1.291327394645023496e-01
1.049499976541846991e+01,-1.293618887306789145e-01
1.049999976530671120e+01,-1.293032015420881586e-01
1.050499976519495249e+01,-1.290004460745506620e-01
1.050999976508319378e+01,-1.284981538153489311e-01
1.051499976497143507e+01,-1.278412789362172453e-01
1.051999976485967636e+01,-1.270748597807553060e-01
1.052499976474791765e+01,-1.262436842071247844e-01
1.052999976463615894e+01,-1.253919603308720487e-01
1.053499976452440023e+01,-1.245629940143227754e-01
1.053999976441264153e+01,-1.237988742551166949e-01
1.054499976430088282e+01,-1.231401674440453231e-01
1.054999976418912411e+01,-1.226256212983884014e-01
1.055499976407736540e+01,-1.222918791376743086e-01
1.055999976396560669e+01,-1.221732050596317787e-01
1.056499976385384798e+01,-1.223012205005692687e-01
1.056999976374208927e+01,-1.227046526325995673e-01
1.057499976363033056e+01,-1.234090950647951379e-01
1.057999976351857185e+01,-1.244367813770052150e-01
1.058499976340681314e+01,-1.258063721195671059e-01
1.058999976329505444e+01,-1.275327560531162863e-01
1.059499976318329573e+01,-1.296268665727953462e-01
1.059999976307153702e+01,-1.320955144513977775e-01
1.060499976295977831e+01,-1.349412382352636330e-01
1.060999976284801960e+01,-1.381621738224693141e-01
1.061499976273626089e+01,-1.417519449322772462e-01
1.061999976262450218e+01,-1.456995763269935407e-01
1.062499976251274347e+01,-1.499894317647635644e-01
1.062999976240098476e+01,-1.546011787399554638e-01
1.063499976228922606e+01,-1.595097821035802999e-01
1.063999976217746735e+01,-1.646855286470962076e-01
1.064499976206570864e+01,-1.700940846771533399e-01
1.064999976195394993e+01,-1.756965885052678422e-01
1.065499976184219122e+01,-1.814497796237754257e-01
1.065999976173043251e+01,-1.873061661355684693e-01
1.066499976161867380e+01,-1.932142317476158999e-01
1.066999976150691509e+01,-1.991186833260215339e-01
1.067499976139515638e+01,-2.049607396456104291e-01
1.067999976128339767e+01,-2.106784615567876551e-01
1.068499976117163897e+01,-2.162071233498370215e-01
1.068999976105988026e+01,-2.214796246407091385e-01
1.069499976094812155e+01,-2.264269416523800316e-01
1.069999976083636284e+01,-2.309786163341184806e-01
1.070499976072460413e+01,-2.350632813443972735e-01
1.070999976061284542e+01,-2.386092185023528378e-01
1.071499976050108671e+01,-2.415449478572460618e-01
1.071999976038932800e+01,-2.437998440000551936e-01
1.072499976027756929e+01,-2.453047756118491574e-01
1.072999976016581059e+01,-2.459927634885719638e-01
1.073499976005405188e+01,-2.457996514118559461e-01
1.073999975994229317e+01,-2.446647833049719334e-01
1.074499975983053446e+01,-2.425316792122674259e-01
1.074999975971877575e+01,-2.393487018704635594e-01
1.075499975960701704e+01,-2.350697050836046686e-01
1.075999975949525833e+01,-2.296546548134526522e-01
1.076499975938349962e+01,-2.230702138569842785e-01
1.076999975927174091e+01,-2.152902811864680077e-01
1.077499975915998220e+01,-2.062964774598747553e-01
1.077999975904822350e+01,-1.960785688537481919e-01
1.078499975893646479e+01,-1.846348221980911031e-01
1.078999975882470608e+01,-1.719722853621531988e-01
1.079499975871294737e+01,-1.581069879119708366e-01
1.079999975860118866e+01,-1.430640582067045363e-01
1.080499975848942995e+01,-1.268777542990769946e-01
1.080999975837767124e+01,-1.095914072319845028e-01
1.081499975826591253e+01,-9.125727655312680653e-02
1.081999975815415382e+01,-7.193631907767816802e-02
1.082499975804239511e+01,-5.169787309178858203e-02
1.082999975793063641e+01,-3.061926128262775978e-02
1.083499975781887770e+01,-8.785316679979091742e-03
1.083999975770711899e+01,1.371216322055646489e-02
1.084499975759536028e+01,3.677502822768206892e-02
1.084999975748360157e+01,6.029944657698239896e-02
1.085499975737184286e+01,8.417662838901973643e-02
1.085999975726008415e+01,1.082935941017073300e-01
1.086499975714832544e+01,1.325339802886750795e-01
1.086999975703656673e+01,1.567788751469759434e-01
1.087499975692480803e+01,1.809076758881012492e-01
1.087999975681304932e+01,2.047989602779083096e-01
1.088499975670129061e+01,2.283313646290129895e-01
1.088999975658953190e+01,2.513844606435490237e-01
1.089499975647777319e+01,2.738396236318881294e-01
1.089999975636601448e+01,2.955808847975517906e-01
1.090499975625425577e+01,3.164957604867997265e-01
1.090999975614249706e+01,3.364760515595084378e-01
1.091499975603073835e+01,3.554186063509675031e-01
1.091999975591897964e+01,3.732260410662814887e-01
1.092499975580722094e+01,3.898074118829157886e-01
1.092999975569546223e+01,4.050788335324774780e-01
1.093499975558370352e+01,4.189640396861474825e-01
1.093999975547194481e+01,4.313948810712531223e-01
1.094499975536018610e+01,4.423117578878403289e-01
1.094999975524842739e+01,4.516639837607600017e-01
1.095499975513666868e+01,4.594100791420118735e-01
1.095999975502490997e+01,4.655179927579131127e-01
1.096499975491315126e+01,4.699652503649477397e-01
1.096999975480139256e+01,4.727390307284162208e-01
1.097499975468963385e+01,4.738361693653531104e-01
1.097999975457787514e+01,4.732630911968623288e-01
1.098499975446611643e+01,4.710356738322402648e-01
1.098999975435435772e+01,4.671790437486784686e-01
1.099499975424259901e+01,4.617273081209525842e-01
1.099999975413084030e+01,4.547232254818741048e-01
1.100499975401908159e+01,4.462178187535174589e-01
1.100999975390732288e+01,4.362699344906338927e-01
1.101499975379556417e+01,4.249457524337209580e-01
1.101999975368380547e+01,4.123182496865081537e-01
1.102499975357204676e+01,3.984666240132984094e-01
1.102999975346028805e+01,3.834756809007045519e-01
1.103499975334852934e+01,3.674351891554029637e-01
1.103999975323677063e+01,3.504392099231292135e-01
1.104499975312501192e+01,3.325854041157529917e-01
1.104999975301325321e+01,3.139743233159698610e-01
1.105499975290149450e+01,2.947086892822067261e-01
1.105999975278973579e+01,2.748926671931108956e-01
1.106499975267797709e+01,2.546311377537819332e-01
1.106999975256621838e+01,2.340289732431774794e-01
1.107499975245445967e+01,2.131903225216722764e-01
1.107999975234270096e+01,1.922179099423569626e-01
1.108499975223094225e+01,1.712123530174448349e-01
1.108999975211918354e+01,1.502715035784043529e-01
1.109499975200742483e+01,1.294898170315908481e-01
1.109999975189566612e+01,1.089577541464429311e-01
1.110499975178390741e+01,8.876121961611432853e-02
1.110999975167214870e+01,6.898104139604624430e-02
1.111499975156039000e+01,4.969249455108016439e-02
1.111999975144863129e+01,3.096487302537667338e-02
1.112499975133687258e+01,1.286111239366662107e-02
1.112999975122511387e+01,-4.562533738957008124e-03
1.113499975111335516e+01,-2.125676144467294679e-02
1.113999975100159645e+01,-3.717942649599807053e-02
1.114499975088983774e+01,-5.229569538954697422e-02
1.114999975077807903e+01,-6.657813655217634241e-02
1.115499975066632032e+01,-8.000675141918314748e-02
1.115999975055456161e+01,-9.256894558766119718e-02
1.116499975044280291e+01,-1.042594407636374954e-01
1.116999975033104420e+01,-1.150801287357237634e-01
1.117499975021928549e+01,-1.250398691142179386e-01
1.117999975010752678e+01,-1.341542330638782754e-01
1.118499974999576807e+01,-1.424451957219819431e-01
1.118999974988400936e+01,-1.499407804231513985e-01
1.119499974977225065e+01,-1.566746582418386269e-01
1.119999974966049194e+01,-1.626857067050503092e-01
1.120499974954873323e+01,-1.680175318157109965e-01
1.120999974943697453e+01,-1.727179577584184167e-01
1.121499974932521582e+01,-1.768384888345740369e-01
1.121999974921345711e+01,-1.804337482931542558e-01
1.122499974910169840e+01,-1.835608987862577812e-01
1.122999974898993969e+01,-1.862790491856343433e-01
1.123499974887818098e+01,-1.886486524497682782e-01
1.123999974876642227e+01,-1.907308991343562576e-01
1.124499974865466356e+01,-1.925871109984952645e-01
1.124999974854290485e+01,-1.942781389838883765e-01
1.125499974843114614e+01,-1.958637696456659860e-01
1.125999974831938744e+01,-1.974021439022596025e-01
1.126499974820762873e+01,-1.989491917595581361e-01
1.126999974809587002e+01,-2.005580864615554848e-01
1.127499974798411131e+01,-2.022787213334626133e-01
1.127999974787235260e+01,-2.041572124186884496e-01
1.128499974776059389e+01,-2.062354298702876454e-01
1.128999974764883518e+01,-2.085505609387519055e-01
1.129499974753707647e+01,-2.111347072966982263e-01
1.129999974742531776e+01,-2.140145193523133038e-01
1.130499974731355906e+01,-2.172108701234116424e-01
1.130999974720180035e+01,-2.207385711675537987e-01
1.131499974709004164e+01,-2.246061329841567145e-01
1.131999974697828293e+01,-2.288155722157535210e-01
1.132499974686652422e+01,-2.333622678723090427e-01
1.132999974675476551e+01,-2.382348686779872660e-01
1.133499974664300680e+01,-2.434152534847211224e-01
1.133999974653124809e+01,-2.488785465024892507e-01
1.134499974641948938e+01,-2.545931888565922119e-01
1.134999974630773067e+01,-2.605210676946205228e-01
1.135499974619597197e+01,-2.666177037295646701e-01
1.135999974608421326e+01,-2.728324977218819503e-01
1.136499974597245455e+01,-2.791090359752097516e-01
1.136999974586069584e+01,-2.853854544525477044e-01
1.137499974574893713e+01,-2.915948606184421976e-01
1.137999974563717842e+01,-2.976658115844296182e-01
1.138499974552541971e+01,-3.035228465863601399e-01
1.138999974541366100e+01,-3.090870712629332773e-01
1.139499974530190229e+01,-3.142767906493273977e-01
1.139999974519014359e+01,-3.190081872644489613e-01
1.140499974507838488e+01,-3.231960401669157212e-01
1.140999974496662617e+01,-3.267544803856488045e-01
1.141499974485486746e+01,-3.295977776868847520e-01
1.141999974474310875e+01,-3.316411532025376196e-01
1.142499974463135004e+01,-3.328016119914179449e-01
1.142999974451959133e+01,-3.329987891084362772e-01
1.143499974440783262e+01,-3.321558021948360362e-01
1.143999974429607391e+01,-3.302001029681106425e-01
1.144499974418431520e+01,-3.270643193060051024e-01
1.144999974407255650e+01,-3.226870789384952420e-01
1.145499974396079779e+01,-3.170138051586894323e-01
1.145999974384903908e+01,-3.099974745168772583e-01
1.146499974373728037e+01,-3.015993262398168340e-01
1.146999974362552166e+01,-2.917895131610764858e-01
1.147499974351376295e+01,-2.805476842624021194e-01
1.147999974340200424e+01,-2.678634894886148254e-01
1.148499974329024553e+01,-2.537369982826076509e-01
1.148999974317848682e+01,-2.381790242731952612e-01
1.149499974306672812e+01,-2.212113497212576663e-01
1.149999974295496941e+01,-2.028668446680645387e-01
1.150499974284321070e+01,-1.831894772031007756e-01
1.150999974273145199e+01,-1.622342128365277525e-01
1.151499974261969328e+01,-1.400668025764288949e-01
1.151999974250793457e+01,-1.167634609245375155e-01
1.152499974239617586e+01,-9.241043657158962144e-02
1.152999974228441715e+01,-6.710348005822612538e-02
1.153499974217265844e+01,-4.094721404252333469e-02
1.153999974206089973e+01,-1.405441306173876685e-02
1.154499974194914103e+01,1.345479922153897633e-02
1.154999974183738232e+01,4.145382635487486478e-02
1.155499974172562361e+01,6.981053930828978737e-02
1.155999974161386490e+01,9.838827027049605600e-02
1.156499974150210619e+01,1.270468493331830817e-01
1.156999974139034748e+01,1.556436731425658859e-01
1.157499974127858877e+01,1.840347945351258341e-01
1.157999974116683006e+01,2.120760222536677564e-01
1.158499974105507135e+01,2.396240200369438855e-01
1.158999974094331264e+01,2.665373946678275541e-01
1.159499974083155394e+01,2.926777629309634254e-01
1.159999974071979523e+01,3.179107878565480827e-01
1.160499974060803652e+01,3.421071751051097953e-01
1.160999974049627781e+01,3.651436208763422231e-01
1.161499974038451910e+01,3.869037033023761674e-01
1.161999974027276039e+01,4.072787099127572752e-01
1.162499974016100168e+01,4.261683944371029154e-01
1.162999974004924297e+01,4.434816569447301848e-01
1.163499973993748426e+01,4.591371421087280802e-01
1.163999973982572556e+01,4.730637512199573069e-01
1.164499973971396685e+01,4.852010644533863437e-01
1.164999973960220814e+01,4.954996707911414333e-01
1.165499973949044943e+01,5.039214039207194906e-01
1.165999973937869072e+01,5.104394833417794652e-01
1.166499973926693201e+01,5.150385608200789278e-01
1.166999973915517330e+01,5.177146732128744544e-01
1.167499973904341459e+01,5.184751035501155014e-01
1.167999973893165588e+01,5.173381530878505830e-01
1.168499973881989717e+01,5.143328278548107146e-01
1.168999973870813847e+01,5.094984439892198402e-01
1.169499973859637976e+01,5.028841569033608572e-01
1.169999973848462105e+01,4.945484200028780752e-01
1.170499973837286234e+01,4.845583793071111534e-01
1.170999973826110363e+01,4.729892108505105996e-01
1.171499973814934492e+01,4.599234081833430410e-01
1.171999973803758621e+01,4.454500276235027756e-01
1.172499973792582750e+01,4.296638991314569167e-01
1.172999973781406879e+01,4.126648107843677860e-01
1.173499973770231009e+01,3.945566748215864616e-01
1.173999973759055138e+01,3.754466831385562253e-01
1.174499973747879267e+01,3.554444599358204115e-01
1.174999973736703396e+01,3.346612189938819037e-01
1.175499973725527525e+01,3.132089327480185870e-01
1.175999973714351654e+01,2.911995199861674988e-01
1.176499973703175783e+01,2.687440585980712116e-01
1.176999973691999912e+01,2.459520293768838184e-01
1.177499973680824041e+01,2.229305964243895322e-01
1.177999973669648170e+01,1.997839292412801060e-01
1.178499973658472300e+01,1.766125710927820558e-01
1.178999973647296429e+01,1.535128577243045356e-01
1.179499973636120558e+01,1.305763899611562251e-01
1.179999973624944687e+01,1.078895631630862745e-01
1.180499973613768816e+01,8.553315592252477839e-02
1.180999973602592945e+01,6.358197980043087116e-02
1.181499973591417074e+01,4.210459129248454030e-02
1.181999973580241203e+01,2.116306661867537256e-02
1.182499973569065332e+01,8.128393387195894737e-04
1.182999973557889462e+01,-1.889739977927719014e-02
1.183499973546713591e+01,-3.792574176381783430e-02
1.183999973535537720e+01,-5.623703897558043202e-02
1.184499973524361849e+01,-7.380282733396288652e-02
1.184999973513185978e+01,-9.060119387119985879e-02
1.185499973502010107e+01,-1.066165926990623181e-01
1.185999973490834236e+01,-1.218396128918586147e-01
1.186499973479658365e+01,-1.362667021742617612e-01
1.186999973468482494e+01,-1.498998506480843096e-01
1.187499973457306623e+01,-1.627462390926016078e-01
1.187999973446130753e+01,-1.748178566209943885e-01
1.188499973434954882e+01,-1.861310926631159213e-01
1.188999973423779011e+01,-1.967063083665696599e-01
1.189499973412603140e+01,-2.065673925608290107e-01
1.189999973401427269e+01,-2.157413074098824823e-01
1.190499973390251398e+01,-2.242576287849098460e-01
1.190999973379075527e+01,-2.321480862191755146e-01
1.191499973367899656e+01,-2.394461070651683621e-01
1.191999973356723785e+01,-2.461863691647876717e-01
1.192499973345547915e+01,-2.524043659761449621e-01
1.192999973334372044e+01,-2.581359876864401937e-01
1.193499973323196173e+01,-2.634171213900520780e-01
