time,phase_raw,phase_detrended
8.704999805428087711e+00,2.253284848556020403e+00,-1.404221098235787224e-01
8.709999805316329002e+00,2.268583455390603909e+00,-1.246701872049480464e-01
8.714999805204570293e+00,2.287171531886527998e+00,-1.056287949249767877e-01
8.719999805092811584e+00,2.289707449041627818e+00,-1.026395619858302410e-01
8.724999804981052876e+00,2.307183679751199090e+00,-8.471001549221179872e-02
8.729999804869294167e+00,2.323173200598486421e+00,-6.826717886087729781e-02
8.734999804757535458e+00,2.344464648847821575e+00,-4.652241482749541746e-02
8.739999804645776749e+00,2.366587214441082221e+00,-2.394653345018760149e-02
8.744999804534018040e+00,2.397074214930404068e+00,6.993782823181415864e-03
8.749999804422259331e+00,2.432067124538285885e+00,4.244000821511040300e-02
8.754999804310500622e+00,2.475504956976577464e+00,8.633115643744870837e-02
8.759999804198741913e+00,2.514595664327128777e+00,1.258751795720471911e-01
8.764999804086983204e+00,2.553761492394135857e+00,1.654943234231014415e-01
8.769999803975224495e+00,2.587443251516679865e+00,1.996293983296926200e-01
8.774999803863465786e+00,2.619403222341761150e+00,2.320426849388206314e-01
8.779999803751707077e+00,2.654305032950555976e+00,2.673978113316626271e-01
8.784999803639948368e+00,2.683187396196368368e+00,2.967334903615217456e-01
8.789999803528189659e+00,2.707560092879281566e+00,3.215595028284821133e-01
8.794999803416430950e+00,2.733531082731915696e+00,3.479838084651634134e-01
8.799999803304672241e+00,2.762731636001117597e+00,3.776376775184120405e-01
8.804999803192913532e+00,2.790142052175468290e+00,4.055014094768099042e-01
8.809999803081154823e+00,2.817422803330054570e+00,4.332354764154433546e-01
8.814999802969396114e+00,2.841939666641848827e+00,4.582056555112847818e-01
8.819999802857637405e+00,2.868153301977303116e+00,4.848726066307857963e-01
8.824999802745878696e+00,2.886872401009967337e+00,5.040450214474971879e-01
8.829999802634119987e+00,2.881037213889049653e+00,4.986631501106266739e-01
8.834999802522361279e+00,2.883850463526784758e+00,5.019297155324089488e-01
8.839999802410602570e+00,2.899864506254916208e+00,5.183970740445871250e-01
8.844999802298843861e+00,2.923309265653448730e+00,5.422951492271668172e-01
8.849999802187085152e+00,2.942318970487071805e+00,5.617581698448370631e-01
8.854999802075326443e+00,2.957405588234756078e+00,5.772981033765680614e-01
8.859999801963567734e+00,2.975581483551580586e+00,5.959273144774397402e-01
8.864999801851809025e+00,2.993223800207049479e+00,6.140229469169558030e-01
8.869999801740050316e+00,3.012583679421951821e+00,6.338361419159053156e-01
8.874999801628291607e+00,3.026271665729817428e+00,6.479774440078176490e-01
8.879999801516532898e+00,3.044709064802925802e+00,6.668681588649731928e-01
8.884999801404774189e+00,3.057108130397975909e+00,6.797205402440704702e-01
8.889999801293015480e+00,3.068340765092780309e+00,6.914064907229215962e-01
8.894999801181256771e+00,3.079914446462705957e+00,7.034334878768944144e-01
8.899999801069498062e+00,3.097311189333002091e+00,7.212835465312377181e-01
8.904999800957739353e+00,3.114216340241798164e+00,7.386420132240809622e-01
8.909999800845980644e+00,3.131267367057538831e+00,7.561463558238683547e-01
8.914999800734221935e+00,3.142896955427445516e+00,7.682292599778222097e-01
8.919999800622463226e+00,3.148453071500085354e+00,7.742386918345092184e-01
8.924999800510704517e+00,3.151140541101166814e+00,7.773794772196374048e-01
8.929999800398945808e+00,3.150838277875955384e+00,7.775305297784731451e-01
8.934999800287187099e+00,3.145355081615328618e+00,7.725006493018935494e-01
8.939999800175428391e+00,3.136009454572576960e+00,7.636083380431886170e-01
8.944999800063669682e+00,3.130220799722552183e+00,7.582729989772110102e-01
8.949999799951910973e+00,3.117835599403325109e+00,7.463411144420311061e-01
8.954999799840152264e+00,3.108454903970904848e+00,7.374137347936580156e-01
8.959999799728393555e+00,3.086086902829098921e+00,7.154990494358988151e-01
8.964999799616634846e+00,3.077627732102221181e+00,7.074931944930682448e-01
8.969999799504876137e+00,3.056878794258595544e+00,6.871975724334893343e-01
8.974999799393117428e+00,3.045380458157751935e+00,6.761525521166928954e-01
8.979999799281358719e+00,3.026661579598966867e+00,6.578869893419549975e-01
8.984999799169600010e+00,3.011031180886294401e+00,6.427099064133297013e-01
8.989999799057841301e+00,2.995576372160497325e+00,6.277084134715797958e-01
8.994999798946082592e+00,2.979976044901441856e+00,6.125614019965710533e-01
8.999999798834323883e+00,2.966848166517169982e+00,5.998868393963463497e-01
9.004999798722565174e+00,2.953383233516856166e+00,5.868752221800797031e-01
9.009999798610806465e+00,2.949606932815727500e+00,5.835522372629977639e-01
9.014999798499047756e+00,2.938169198561567885e+00,5.725678187928853191e-01
9.019999798387289047e+00,2.937115081961447327e+00,5.719670179768119311e-01
9.024999798275530338e+00,2.936671552463924417e+00,5.719768042633357474e-01
9.029999798163771629e+00,2.934083060138482857e+00,5.698416277219413573e-01
9.034999798052012920e+00,2.940786305961624159e+00,5.769981893291298292e-01
9.039999797940254211e+00,2.942035885921976401e+00,5.787010850735292422e-01
9.044999797828495502e+00,2.938470422484675826e+00,5.755889374202753928e-01
9.049999797716736794e+00,2.942982699090623377e+00,5.805545298102701146e-01
9.054999797604978085e+00,2.943454111730641198e+00,5.814792582343351057e-01
9.059999797493219376e+00,2.937114567301445156e+00,5.755930295891857895e-01
9.064999797381460667e+00,2.934072390139264463e+00,5.730041682110522672e-01
9.069999797269701958e+00,2.933907929411023296e+00,5.732930232668582704e-01
9.074999797157943249e+00,2.931267930982975223e+00,5.711063406228569228e-01
9.079999797046184540e+00,2.928473361830608912e+00,5.687650872545377823e-01
9.084999796934425831e+00,2.926818886094323613e+00,5.675639273022996534e-01
9.089999796822667122e+00,2.921342732216015925e+00,5.625410892080386915e-01
9.094999796710908413e+00,2.913394010227269515e+00,5.550456830033394517e-01
9.099999796599149704e+00,2.910168524815353930e+00,5.522735133754710368e-01
9.104999796487390995e+00,2.898778577035983073e+00,5.413368813801469059e-01
9.109999796375632286e+00,2.897159447023056611e+00,5.401710671512676143e-01
9.114999796263873577e+00,2.892675569966467464e+00,5.361405058787256372e-01
9.119999796152114868e+00,2.879959930339905938e+00,5.238781820362112818e-01
9.124999796040356159e+00,2.881302115223144611e+00,5.256736827034966808e-01
9.129999795928597450e+00,2.868969668915903437e+00,5.137945521803026772e-01
9.134999795816838741e+00,2.868931123860266386e+00,5.142093229087127959e-01
9.139999795705080032e+00,2.858971661434318356e+00,5.047031762668119370e-01
9.144999795593321323e+00,2.857588511561998779e+00,5.037733421785390853e-01
9.149999795481562614e+00,2.859131354067994568e+00,5.057695004685820450e-01
9.154999795369803905e+00,2.858318503067625027e+00,5.054099652522596742e-01
9.159999795258045197e+00,2.863553365613077162e+00,5.110981435817585350e-01
9.164999795146286488e+00,2.865014170883649847e+00,5.130122646363783900e-01
9.169999795034527779e+00,2.877725068578279366e+00,5.261764781150550796e-01
9.174999794922769070e+00,2.890287936092619248e+00,5.391926614134421314e-01
9.179999794811010361e+00,2.911340836085483552e+00,5.606988771903531621e-01
9.184999794699251652e+00,2.923877602972267287e+00,5.736889598611840668e-01
9.189999794587492943e+00,2.950447713984352127e+00,6.007123866573156334e-01
9.194999794475734234e+00,2.968529025866273763e+00,6.192470143232844393e-01
9.199999794363975525e+00,2.987178891615711152e+00,6.383501958567689982e-01
9.204999794252216816e+00,3.008576686768556385e+00,6.602013067936614021e-01
9.209999794140458107e+00,3.027722597527307880e+00,6.798005333364596225e-01
9.214999794028699398e+00,3.042928210900671893e+00,6.954594624938708058e-01
9.219999793916940689e+00,3.059133877339355045e+00,7.121184447166011289e-01
9.224999793805181980e+00,3.057489870341492555e+00,7.109277535027853645e-01
9.229999793693423271e+00,3.057070160640648737e+00,7.109613595859887170e-01
9.234999793581664562e+00,3.039938960681907609e+00,6.942834754112947593e-01
9.239999793469905853e+00,3.027236883066585449e+00,6.820347135800197691e-01
9.244999793358147144e+00,3.033725136632318353e+00,6.889762829297993996e-01
9.249999793246388435e+00,3.056248630675108657e+00,7.119530927566368739e-01
9.254999793134629726e+00,3.089571391381593646e+00,7.457291692471690325e-01
9.259999793022871017e+00,3.136044619173157688e+00,7.926557128227802451e-01
9.264999792911112309e+00,3.193982746131299066e+00,8.510471555649683495e-01
9.269999792799353600e+00,3.263141052241440576e+00,9.206587774591570295e-01
9.274999792687594891e+00,3.313117151319678211e+00,9.710881923214413902e-01
9.279999792575836182e+00,3.327068192213126441e+00,9.854925489989367904e-01
9.284999792464077473e+00,3.314457032684263282e+00,9.733347052541203581e-01
9.289999792352318764e+00,3.270186275174099766e+00,9.295172635280044560e-01
9.294999792240560055e+00,3.206638960847008502e+00,8.664232649849603618e-01
9.299999792128801346e+00,3.179032394241922521e+00,8.392700141639215516e-01
9.304999792017042637e+00,3.164300422055221329e+00,8.249913577612666415e-01
9.309999791905283928e+00,3.138249943291702149e+00,7.993941947817946314e-01
9.314999791793525219e+00,3.103339996070040741e+00,7.649375633441803934e-01
9.319999791681766510e+00,3.080623583843806301e+00,7.426744669019931244e-01
9.324999791570007801e+00,3.080886748896496830e+00,7.433909477387308229e-01
9.329999791458249092e+00,3.088780269899978226e+00,7.517377845262589453e-01
9.334999791346490383e+00,3.101426645018932948e+00,7.648374754292608380e-01
9.339999791234731674e+00,3.113452732055886241e+00,7.773168782502613006e-01
9.344999791122972965e+00,3.131925528616147592e+00,7.962429905945693775e-01
9.349999791011214256e+00,3.156571068255893397e+00,8.213418460183623537e-01
9.354999790899455547e+00,3.183135933234238379e+00,8.483600267807540618e-01
9.359999790787696838e+00,3.203761664713532742e+00,8.694390740440960386e-01
9.364999790675938129e+00,3.239970541571854934e+00,9.061012666864654008e-01
9.369999790564179420e+00,3.275208732088287000e+00,9.417927729869441933e-01
9.374999790452420712e+00,3.324470711346522389e+00,9.915080680292263082e-01
9.379999790340662003e+00,3.383130227879564966e+00,1.050620900346316056e+00
9.384999790228903294e+00,3.443763616852754783e+00,1.111707605103553043e+00
9.389999790117144585e+00,3.507123989422892940e+00,1.175521293457737926e+00
9.394999790005385876e+00,3.560998022160917209e+00,1.229848641979809365e+00
9.399999789893627167e+00,3.616374844768623475e+00,1.285678780371562802e+00
9.404999789781868458e+00,3.656720895275752614e+00,1.326478146662738666e+00
9.409999789670109749e+00,3.698115229797588110e+00,1.368325796968621333e+00
9.414999789558351040e+00,3.725839132179582958e+00,1.396503015134663350e+00
9.419999789446592331e+00,3.764461702189522807e+00,1.435578900928650370e+00
9.424999789334833622e+00,3.793058725891589322e+00,1.464629240414764055e+00
9.429999789223074913e+00,3.817803666773758042e+00,1.489827497080979946e+00
9.434999789111316204e+00,3.844101000917922395e+00,1.516578147009190580e+00
9.439999788999557495e+00,3.883250683970767447e+00,1.556181145846083247e+00
9.444999788887798786e+00,3.915165988277559794e+00,1.588549765936922320e+00
9.449999788776040077e+00,3.953049508946889112e+00,1.626886602390299252e+00
9.454999788664281368e+00,3.989249333975282141e+00,1.663539743202739452e+00
9.459999788552522659e+00,4.029492295612218555e+00,1.704236020623722148e+00
9.464999788440763950e+00,4.064953525419332081e+00,1.740150566214882843e+00
9.469999788329005241e+00,4.100036313127535692e+00,1.775686669707133625e+00
9.474999788217246532e+00,4.124995141841801605e+00,1.801098814205446708e+00
9.479999788105487823e+00,4.148658265683332402e+00,1.825215253831024675e+00
9.484999787993729115e+00,4.170299045906891600e+00,1.847309349838631043e+00
9.489999787881970406e+00,4.186394584453219103e+00,1.863858204169004829e+00
9.494999787770211697e+00,4.194347266541542218e+00,1.872264202041375114e+00
9.499999787658452988e+00,4.197979597621899650e+00,1.876349848905779716e+00
9.504999787546694279e+00,4.205823313921013273e+00,1.884646880988940509e+00
9.509999787434935570e+00,4.212227124055067939e+00,1.891504006907042346e+00
9.514999787323176861e+00,4.212663088523886046e+00,1.892393287159907622e+00
