real,imag,mag,phase,unwrapped_phase
-6.116848851694196128e+03,-1.923658132273177216e+03,6.412199348455515064e+03,-2.836900272960838798e+00,3.446285034218743881e+00
-6.172921154575047694e+03,-1.824222282846255894e+03,6.436827053590373907e+03,-2.854250908883188220e+00,3.428934398296394459e+00
-6.217561549608484711e+03,-1.769669523506584483e+03,6.464503217231614144e+03,-2.864300944662586890e+00,3.418884362516995790e+00
-6.268228326288506651e+03,-1.732886970525145443e+03,6.503351720697676683e+03,-2.871873665317792756e+00,3.411311641861789923e+00
-6.258925355893672531e+03,-1.689324589040441424e+03,6.482897822562483270e+03,-2.877967975241018994e+00,3.405217331938563685e+00
-6.205419856871453703e+03,-1.664357883013507944e+03,6.424743011421059236e+03,-2.879549610661160219e+00,3.403635696518422460e+00
-6.211999783462534651e+03,-1.562144624196221912e+03,6.405406867377257186e+03,-2.895228966198468257e+00,3.387956340981114423e+00
-6.192029472867950972e+03,-1.427005059641064008e+03,6.354334932399027821e+03,-2.915088962535737682e+00,3.368096344643844997e+00
-6.135841686944650064e+03,-1.288339478923662227e+03,6.269638890733744120e+03,-2.934629691940518370e+00,3.348555615239064309e+00
-6.158383935454143284e+03,-1.178769501768799728e+03,6.270182631691036477e+03,-2.952471247238369401e+00,3.330714059941213279e+00
-6.136564701185041486e+03,-1.124047499708019586e+03,6.238662445863706125e+03,-2.960428865048450486e+00,3.322756442131132193e+00
-6.098007581056491290e+03,-1.051913987384745269e+03,6.188070740988512625e+03,-2.970772502099060741e+00,3.312412805080521938e+00
-6.134201342933790329e+03,-1.032076095029116914e+03,6.220418569644752097e+03,-2.974904352427972576e+00,3.308280954751610103e+00
-6.116922305367819718e+03,-9.741064780327229755e+02,6.193998863452565274e+03,-2.983670892416294240e+00,3.299514414763288439e+00
-6.069216563152485833e+03,-9.100046106726942980e+02,6.137059400224999990e+03,-2.992763597217231286e+00,3.290421709962351393e+00
-6.039007914058882307e+03,-8.390223511208105265e+02,6.097013620761077618e+03,-3.003542563611717231e+00,3.279642743567865448e+00
-5.996604269123274207e+03,-6.994081243375117083e+02,6.037253886069128384e+03,-3.025483224893391387e+00,3.257702082286191292e+00
-5.958401184601741988e+03,-6.212163353559307097e+02,5.990697322680933212e+03,-3.037709073693249273e+00,3.245476233486333406e+00
-5.951297092981843889e+03,-5.105021977382116347e+02,5.973152399096284171e+03,-3.056022136427105629e+00,3.227163170752477050e+00
-5.893654601779941004e+03,-3.909759426021148556e+02,5.906608735372226874e+03,-3.075351255982632370e+00,3.207834051196950309e+00
-5.820209779182651801e+03,-2.817544949528596590e+02,5.827025610817195229e+03,-3.093220736143002636e+00,3.189964571036580043e+00
-5.807476006391630108e+03,-1.956368550712871297e+02,5.810770288341870582e+03,-3.107918317082645210e+00,3.175266990096937469e+00
-5.718147731068233043e+03,-2.842012257806662490e+01,5.718218356943720210e+03,-3.136622532162015808e+00,3.146562775017566871e+00
-5.733254000052926131e+03,6.439213235554765902e+01,5.733615593657475983e+03,3.130361784519565482e+00,3.130361784519561930e+00
-5.686895270768050977e+03,1.837540392054478389e+02,5.689863211678145490e+03,3.109292053574720605e+00,3.109292053574717052e+00
-5.639584094340136289e+03,2.693127149710404638e+02,5.646010812563090440e+03,3.093874901264501265e+00,3.093874901264497712e+00
-5.579675937772517500e+03,3.717165100369771835e+02,5.592044056907249796e+03,3.075071217947049629e+00,3.075071217947046076e+00
-5.574782404758290795e+03,4.888284959568911745e+02,5.596172992220854212e+03,3.054130690455403752e+00,3.054130690455400199e+00
-5.516722365352372435e+03,5.703218768339723965e+02,5.546124115053187779e+03,3.038578039139933740e+00,3.038578039139930187e+00
-5.499864936265468714e+03,6.741179257613798654e+02,5.541024209926825279e+03,3.019631078702720739e+00,3.019631078702717186e+00
-5.445556385363424852e+03,7.814717326832353592e+02,5.501343691786153613e+03,2.999059467700703863e+00,2.999059467700700310e+00
-5.400247494165290846e+03,8.412872869499084345e+02,5.465385375014468991e+03,2.987048102576636222e+00,2.987048102576632669e+00
-5.416939877862810135e+03,8.774805090842238542e+02,5.487550426574964149e+03,2.980999392032653184e+00,2.980999392032649631e+00
-5.364050372979470922e+03,9.401343933865439340e+02,5.445813904412221746e+03,2.968089130751417226e+00,2.968089130751413673e+00
-5.365415009941457356e+03,9.296213533309150989e+02,5.445353440271245745e+03,2.970034052616525422e+00,2.970034052616521869e+00
-5.393142071721323191e+03,9.391268621184472067e+02,5.474298189624219958e+03,2.969187834344191756e+00,2.969187834344188204e+00
-5.418145709323716801e+03,9.238675026845774028e+02,5.496347340732720113e+03,2.972703369903511028e+00,2.972703369903507475e+00
-5.414447752873666104e+03,8.940133883140788384e+02,5.487759507037777439e+03,2.977952853607564787e+00,2.977952853607561234e+00
-5.421322351385681941e+03,8.444581084157227906e+02,5.486697142589796385e+03,2.987068337695600206e+00,2.987068337695596654e+00
-5.459343584487884982e+03,7.928587243354739940e+02,5.516616474818953066e+03,2.997371288346888374e+00,2.997371288346884821e+00
-5.536738384144795418e+03,7.667785673192491913e+02,5.589581496477396286e+03,3.003978758675789784e+00,3.003978758675786231e+00
-5.498183673027555415e+03,6.921525049978902189e+02,5.541579088357544606e+03,3.016363925048891392e+00,3.016363925048887840e+00
-5.526175541654892186e+03,6.230922074287095711e+02,5.561192319650807804e+03,3.029313978746298375e+00,3.029313978746294822e+00
-5.558516806861978694e+03,5.616598092920413592e+02,5.586821174294114826e+03,3.040889547906239443e+00,3.040889547906235890e+00
-5.604971824399833167e+03,5.491632560957973510e+02,5.631810493452502669e+03,3.043926498479166298e+00,3.043926498479162746e+00
-5.597890711950746663e+03,4.964487167487943680e+02,5.619861364064594454e+03,3.053139105079239357e+00,3.053139105079235804e+00
-5.622619817110433360e+03,4.557555776943551109e+02,5.641060782721851865e+03,3.060711968848600417e+00,3.060711968848596864e+00
-5.605098436439056059e+03,4.588482704432888681e+02,5.623848345880278430e+03,3.059912128695799538e+00,3.059912128695795985e+00
-5.654150424624333937e+03,4.129798289511822986e+02,5.669212411208463891e+03,3.068682005058034346e+00,3.068682005058030793e+00
-5.640547449226294702e+03,4.439616295633818481e+02,5.657992352018322890e+03,3.063045627670164528e+00,3.063045627670160975e+00
-5.635204973961598625e+03,4.235337651562570045e+02,5.651098649713078885e+03,3.066575156888342590e+00,3.066575156888339038e+00
-5.628323222720978265e+03,4.743836466521007651e+02,5.648279573784499007e+03,3.057506318192567907e+00,3.057506318192564354e+00
-5.616156088161527805e+03,4.819567636958637422e+02,5.636797985440492084e+03,3.055986262340752102e+00,3.055986262340748549e+00
-5.624915537959942412e+03,5.097550940568856959e+02,5.647966453963774256e+03,3.051215043126342508e+00,3.051215043126338955e+00
-5.640868261394371984e+03,5.618863606927791352e+02,5.668783910570145053e+03,3.042310247080870056e+00,3.042310247080866503e+00
-5.583140744129012091e+03,6.557255020114553190e+02,5.621515498754907640e+03,3.024680822346960785e+00,3.024680822346957232e+00
-5.594770080783315279e+03,7.122132931512323921e+02,5.639920215018069030e+03,3.014973853411688332e+00,3.014973853411684779e+00
-5.565808375715447255e+03,7.854770595496372607e+02,5.620960512782755359e+03,3.001393094676561457e+00,3.001393094676557904e+00
-5.533400822853976933e+03,8.785299752719847675e+02,5.602708236541722727e+03,2.984138342125753685e+00,2.984138342125750132e+00
-5.486059766876591311e+03,9.396475441159818729e+02,5.565949090038933718e+03,2.971959558272213364e+00,2.971959558272209811e+00
-5.461476498259333312e+03,1.033591513889187127e+03,5.558420365411630883e+03,2.954553422179320599e+00,2.954553422179317046e+00
-5.441748241654308003e+03,1.111013908389576955e+03,5.554005386221985646e+03,2.940195622152285360e+00,2.940195622152281807e+00
-5.412137374689682474e+03,1.203050300816930758e+03,5.544236736360437135e+03,2.922861535417729861e+00,2.922861535417726309e+00
-5.393097229795454950e+03,1.279907088554123902e+03,5.542892736230649462e+03,2.908580220142119810e+00,2.908580220142116257e+00
-5.409944043661811520e+03,1.325004442689936695e+03,5.569841230115987855e+03,2.901400686890468705e+00,2.901400686890465153e+00
-5.385813031558393050e+03,1.393018323219861713e+03,5.563046113392417283e+03,2.888493395292038635e+00,2.888493395292035082e+00
-5.394069153783482761e+03,1.489508030625505853e+03,5.595946408704816349e+03,2.872168664350130296e+00,2.872168664350126743e+00
-5.441958632932283763e+03,1.537024654987477334e+03,5.654852655249787858e+03,2.866323140017552618e+00,2.866323140017549065e+00
-5.367731925508460336e+03,1.552814988832450581e+03,5.587824300536432929e+03,2.859993058569136881e+00,2.859993058569133328e+00
-5.394238840447093025e+03,1.568173737654668003e+03,5.617560105531386398e+03,2.858677945352818384e+00,2.858677945352814831e+00
-5.425598550449049071e+03,1.625586733858723392e+03,5.663890170186237810e+03,2.850489779966373316e+00,2.850489779966369763e+00
-5.393746062236779835e+03,1.620445071664485113e+03,5.631903658105000432e+03,2.849741080130519411e+00,2.849741080130515858e+00
-5.391735537566356470e+03,1.683070675785237199e+03,5.648321786756147048e+03,2.839019845840739187e+00,2.839019845840735634e+00
-5.410512705248187558e+03,1.712590793406723606e+03,5.675087220414637159e+03,2.835040347393723792e+00,2.835040347393720239e+00
-5.432894536882112334e+03,1.747889749710577462e+03,5.707141283166800349e+03,2.830327100957420683e+00,2.830327100957417130e+00
-5.415677488490571704e+03,1.820252801882721542e+03,5.713395043413805979e+03,2.817346936088403808e+00,2.817346936088400255e+00
-5.402257447263826180e+03,1.906258802115416074e+03,5.728717844959723152e+03,2.802369223191025327e+00,2.802369223191021774e+00
-5.380853525519131836e+03,1.939008800024283801e+03,5.719557656817814859e+03,2.795724264472051690e+00,2.795724264472048137e+00
-5.339236987551123093e+03,2.016350597782002751e+03,5.707286688296798275e+03,2.780502730235136166e+00,2.780502730235132614e+00
-5.314262846022089434e+03,2.093058997484142310e+03,5.711592209144497247e+03,2.766393259551063188e+00,2.766393259551059636e+00
-5.239363404076905681e+03,2.240023852747528053e+03,5.698125634000905848e+03,2.737574762812495788e+00,2.737574762812492235e+00
-5.098580564744093863e+03,2.407230401864833766e+03,5.638287149733377191e+03,2.700482558871811989e+00,2.700482558871808436e+00
-5.031930631467715102e+03,2.606582939620038360e+03,5.666974545647908599e+03,2.663642239867882733e+00,2.663642239867879180e+00
-4.955710110535891545e+03,2.778316709830875880e+03,5.681382440902312737e+03,2.630625330617198276e+00,2.630625330617194724e+00
-5.023869704104148695e+03,2.895766289990371661e+03,5.798683403158005603e+03,2.618705708860573189e+00,2.618705708860569636e+00
-5.086474185015966214e+03,2.989095638820350814e+03,5.899738330879486966e+03,2.610299280288270296e+00,2.610299280288266743e+00
-5.199747131866961354e+03,2.924085630505318932e+03,5.965538283330883132e+03,2.629316002988515866e+00,2.629316002988512313e+00
-5.384922306302538345e+03,2.752253733996606115e+03,6.047502696255117371e+03,2.669101591364713588e+00,2.669101591364710035e+00
-5.709603073414446953e+03,2.549773289696507618e+03,6.253072131743999307e+03,2.721589542299948317e+00,2.721589542299944764e+00
-5.850409140819383538e+03,2.294650080517132665e+03,6.284322247227642038e+03,2.767810726795607135e+00,2.767810726795603582e+00
-5.783806380941765383e+03,2.312879519914097273e+03,6.229111327136540240e+03,2.761182123320192083e+00,2.761182123320188531e+00
-5.631805210533115314e+03,2.503211746003672488e+03,6.163059222068103736e+03,2.723340566233758864e+00,2.723340566233755311e+00
-5.306026882739430221e+03,2.790483042081136773e+03,5.995057705184823135e+03,2.657433954173400892e+00,2.657433954173397339e+00
-4.739973547437908564e+03,3.194554845427139298e+03,5.715988968748376465e+03,2.548557471404828245e+00,2.548557471404824692e+00
-4.243836342396620239e+03,3.588529326560807476e+03,5.557669442188270295e+03,2.439666631814549902e+00,2.439666631814546349e+00
-3.888913782302046457e+03,3.823491270895145135e+03,5.453690118148461806e+03,2.364677050666627256e+00,2.364677050666623703e+00
-3.661542772227697697e+03,4.045074049404622201e+03,5.456145117023520470e+03,2.306469023799773588e+00,2.306469023799770035e+00
-3.260367463983645393e+03,4.212499002559086875e+03,5.326832440274843975e+03,2.229465486902983518e+00,2.229465486902979965e+00
-2.878943571153825360e+03,4.371346274254719901e+03,5.234212866833805492e+03,2.153189501559045205e+00,2.153189501559041652e+00
-2.646482238893483554e+03,4.549507738817361314e+03,5.263258392511022976e+03,2.097656772122410196e+00,2.097656772122406643e+00
-2.578203155756639262e+03,4.669417656593741413e+03,5.333909707153175987e+03,2.075286117079262915e+00,2.075286117079259363e+00
-2.632409027365659767e+03,4.772351566582768100e+03,5.450221716813107378e+03,2.074863885922690443e+00,2.074863885922686890e+00
-2.678676550072665123e+03,4.820089066302327410e+03,5.514396310295120202e+03,2.078029463136314980e+00,2.078029463136311428e+00
-2.667692388592241969e+03,4.817807407266163864e+03,5.507072806279366887e+03,2.076487295458355753e+00,2.076487295458352200e+00
-2.713980042775256152e+03,4.834952741031009282e+03,5.544587963102908361e+03,2.082292788104343817e+00,2.082292788104340264e+00
-2.806612074847184886e+03,4.814995182265352014e+03,5.573262055916316058e+03,2.098539861810589713e+00,2.098539861810586160e+00
-2.905893002703547154e+03,4.766051377553078055e+03,5.582065914752084609e+03,2.118322483152691671e+00,2.118322483152688118e+00
-2.965132551715110822e+03,4.660835460183037867e+03,5.524074423479484722e+03,2.137395171017636653e+00,2.137395171017633100e+00
-3.035812458973938192e+03,4.609017422131031708e+03,5.518985312860397244e+03,2.153240956438545961e+00,2.153240956438542408e+00
-3.169935932559951652e+03,4.533852804654191459e+03,5.532116689912227230e+03,2.180965333199694989e+00,2.180965333199691436e+00
-3.330318466098115096e+03,4.405336695381109166e+03,5.522500564536453567e+03,2.218109622911001999e+00,2.218109622910998446e+00
-3.497215421332331061e+03,4.261807955935108112e+03,5.513032083751776554e+03,2.257969245312762219e+00,2.257969245312758666e+00
-3.663869355303395423e+03,4.145610484895973059e+03,5.532632731820425761e+03,2.294585845028381144e+00,2.294585845028377591e+00
-3.780233848593766197e+03,4.005416258839867623e+03,5.507588161494358246e+03,2.327279801198699261e+00,2.327279801198695708e+00
-3.903975200671590756e+03,3.882367170487365001e+03,5.505796692027127392e+03,2.358969602521675757e+00,2.358969602521672204e+00
-4.021405700078616974e+03,3.816533681422460177e+03,5.544153059400224265e+03,2.382327044955936390e+00,2.382327044955932838e+00
-4.104244885591133425e+03,3.779816071652061510e+03,5.579590990065507867e+03,2.397321249737207616e+00,2.397321249737204063e+00
-4.181078426128847241e+03,3.759337194542094949e+03,5.622635765164564873e+03,2.409257874017272538e+00,2.409257874017268986e+00
-4.283330245979604115e+03,3.768046533377488686e+03,5.704830643745860471e+03,2.420106778562040706e+00,2.420106778562037153e+00
-4.283106250283364716e+03,3.790970620612526091e+03,5.719830189574140604e+03,2.417071730948845865e+00,2.417071730948842312e+00
-4.317398718215194094e+03,3.815656856606800375e+03,5.761871999568949832e+03,2.417808085014020225e+00,2.417808085014016672e+00
-4.347964402347459327e+03,3.871644126145778046e+03,5.821891675701275744e+03,2.414079019178609453e+00,2.414079019178605900e+00
-4.405804951807334874e+03,3.891062435533411190e+03,5.878051050355826192e+03,2.418155660926105455e+00,2.418155660926101902e+00
-4.434891962934634648e+03,3.915539691673567631e+03,5.916055932796220077e+03,2.418309144137467559e+00,2.418309144137464006e+00
-4.531623462166970967e+03,3.949029226339630441e+03,6.010860423711961630e+03,2.424783592056069637e+00,2.424783592056066084e+00
-4.559596205441145685e+03,3.937668875448806830e+03,6.024545935533363263e+03,2.429255684222698441e+00,2.429255684222694889e+00
-4.653492364301695488e+03,3.911237390328959009e+03,6.078878935142684895e+03,2.442642638157920043e+00,2.442642638157916490e+00
-4.711777070830976299e+03,3.867374575142210233e+03,6.095689400688401292e+03,2.454303436488417756e+00,2.454303436488414203e+00
-4.779980952356523630e+03,3.826909858107200307e+03,6.123190097242551929e+03,2.466478684166192537e+00,2.466478684166188984e+00
-4.806083176477437519e+03,3.787224277357046049e+03,6.118946251293768000e+03,2.474207790341186985e+00,2.474207790341183433e+00
-4.815562800723606415e+03,3.783208307017771403e+03,6.123912979623506544e+03,2.475680963007407254e+00,2.475680963007403701e+00
-4.816409657032573705e+03,3.807558700178195068e+03,6.139650253854799303e+03,2.472647420956828324e+00,2.472647420956824771e+00
-4.788263343014292332e+03,3.860374288632097887e+03,6.150606107562585748e+03,2.463072972668756577e+00,2.463072972668753025e+00
-4.679439830561163944e+03,3.894979531759809106e+03,6.088351392673565897e+03,2.447428953130692530e+00,2.447428953130688978e+00
-4.633947581268724207e+03,4.003449284920598075e+03,6.123812240988248050e+03,2.429061583160100568e+00,2.429061583160097015e+00
-4.563626579453863087e+03,4.114939453746716936e+03,6.144868937959466166e+03,2.407849105800731859e+00,2.407849105800728307e+00
-4.430032470941214342e+03,4.208874456182255926e+03,6.110631054277209842e+03,2.381789131046230246e+00,2.381789131046226693e+00
-4.373496082550466781e+03,4.313219004896240222e+03,6.142583020870160908e+03,2.363133374412114129e+00,2.363133374412110577e+00
-4.297924537623446668e+03,4.374151322427847845e+03,6.132320533256804083e+03,2.347404804427738689e+00,2.347404804427735137e+00
-4.212620877728685628e+03,4.443359800134748184e+03,6.122876854300527157e+03,2.329544211969800660e+00,2.329544211969797107e+00
-4.141226044901937712e+03,4.486801637295217006e+03,6.105828534065559325e+03,2.316163211891488771e+00,2.316163211891485219e+00
-4.019798964793872528e+03,4.625640676834865189e+03,6.128240806997322579e+03,2.286232412516433055e+00,2.286232412516429502e+00
-3.811602783599386385e+03,4.776363569104172711e+03,6.110807207252420994e+03,2.244324836551892854e+00,2.244324836551889302e+00
-3.657772530173977884e+03,4.836150993761788413e+03,6.063633920097624468e+03,2.218342451348096933e+00,2.218342451348093380e+00
-3.580152541582094273e+03,4.918064641233511793e+03,6.083161352154654196e+03,2.200041741272363183e+00,2.200041741272359630e+00
-3.503663230732242482e+03,4.992553346240226347e+03,6.099282330687732610e+03,2.182714466328497416e+00,2.182714466328493863e+00
-3.370571241773051952e+03,5.113936015325243716e+03,6.124793226281861280e+03,2.153538888941594287e+00,2.153538888941590734e+00
-3.240341500597439790e+03,5.188003873059356920e+03,6.116796320572800141e+03,2.129096064306977620e+00,2.129096064306974068e+00
-3.145396288058493155e+03,5.243220330273063155e+03,6.114317397773926132e+03,2.111140669186900354e+00,2.111140669186896801e+00
-3.042913861821169576e+03,5.327084585022122155e+03,6.134912790451363435e+03,2.089781884895615782e+00,2.089781884895612230e+00
-2.859260418586177366e+03,5.369953517011643271e+03,6.083730016705156231e+03,2.060069844009473794e+00,2.060069844009470241e+00
-2.758265195571604181e+03,5.469170496801396439e+03,6.125345117802301502e+03,2.037901705183235990e+00,2.037901705183232437e+00
-2.567182983358487036e+03,5.488863994657997864e+03,6.059542591804956828e+03,2.008277863458410195e+00,2.008277863458406642e+00
-2.346186382343888909e+03,5.543083709944481598e+03,6.019166682867969030e+03,1.971195433851300916e+00,1.971195433851297363e+00
-2.142711376203087639e+03,5.635863174367936153e+03,6.029441579608077518e+03,1.934111298637056775e+00,1.934111298637053222e+00
-1.912860183775922224e+03,5.663280104918328107e+03,5.977606178851113327e+03,1.896530441535565270e+00,1.896530441535561717e+00
-1.746360773549634132e+03,5.711816233387270586e+03,5.972823506130012902e+03,1.867515637405303908e+00,1.867515637405300355e+00
-1.561417702285175210e+03,5.710702323834953859e+03,5.920316399692120285e+03,1.837692619988337439e+00,1.837692619988333886e+00
-1.415760406630638272e+03,5.734857494087401392e+03,5.907027002348421775e+03,1.812826310059440171e+00,1.812826310059436619e+00
-1.233814023610339518e+03,5.696342355703824069e+03,5.828431459513179107e+03,1.784098988287891041e+00,1.784098988287887488e+00
-1.044805084631141881e+03,5.729657702955719287e+03,5.824138997131755787e+03,1.751164916610631339e+00,1.751164916610627786e+00
-8.295767979458630634e+02,5.725035588897471825e+03,5.784827582377259205e+03,1.714698080967591354e+00,1.714698080967587801e+00
-6.081237097182327034e+02,5.719955265716171198e+03,5.752191120617917477e+03,1.676714618616196084e+00,1.676714618616192531e+00
-3.949610744147188939e+02,5.721177117590477792e+03,5.734793968499976472e+03,1.639721902133360665e+00,1.639721902133357112e+00
-1.428239959398230781e+02,5.691387928029058457e+03,5.693179712702833058e+03,1.595885817808861962e+00,1.595885817808858409e+00
9.479374302772129113e+01,5.664563033491968781e+03,5.665356141860893331e+03,1.554063368728663574e+00,1.554063368728660022e+00
3.110312761966856669e+02,5.600100197120063967e+03,5.608730932444229438e+03,1.515313024619910465e+00,1.515313024619906912e+00
5.152009444252887533e+02,5.629004569718750645e+03,5.652532570366250184e+03,1.479524502821478960e+00,1.479524502821475407e+00
7.047876561811897318e+02,5.573096876804798740e+03,5.617484707460874233e+03,1.445001611399710617e+00,1.445001611399707064e+00
9.328889560077778924e+02,5.550131468978657722e+03,5.627987306949836238e+03,1.404268824777423319e+00,1.404268824777419766e+00
1.101522036992353605e+03,5.447329696448008690e+03,5.557585052861012628e+03,1.371273586661735377e+00,1.371273586661731825e+00
1.287681699468469105e+03,5.428375349776742041e+03,5.579012734992614241e+03,1.337888132672475416e+00,1.337888132672471864e+00
1.440352517422615620e+03,5.361349840217452766e+03,5.551458140312810428e+03,1.308338688567683317e+00,1.308338688567679764e+00
1.609234259994843796e+03,5.282596101502109377e+03,5.522269141860656418e+03,1.275097775373440712e+00,1.275097775373437159e+00
1.775807418612015681e+03,5.200087947115485804e+03,5.494943734537526325e+03,1.241717762082542809e+00,1.241717762082539256e+00
1.930827801046887998e+03,5.104038238861005084e+03,5.457041537413007063e+03,1.209140768021439660e+00,1.209140768021436108e+00
2.060297056816554687e+03,5.056804922163914853e+03,5.460412070819212204e+03,1.183900719303175197e+00,1.183900719303171645e+00
2.161295999436479178e+03,4.973755181258875382e+03,5.423047206163673764e+03,1.160872970975156626e+00,1.160872970975153073e+00
2.319075460227988515e+03,4.917908237008372453e+03,5.437272516424614878e+03,1.130160681573665338e+00,1.130160681573661785e+00
2.425783177977403284e+03,4.842996622407687028e+03,5.416552437779072534e+03,1.106441164102718089e+00,1.106441164102714536e+00
2.502260004252398630e+03,4.783263332981736312e+03,5.398232418257736754e+03,1.088817803625801162e+00,1.088817803625797609e+00
2.622345326362780725e+03,4.706563715181438965e+03,5.387804470817332003e+03,1.062466736375778043e+00,1.062466736375774490e+00
2.707893980674412887e+03,4.648646425476609693e+03,5.379833027117959318e+03,1.043334640050364026e+00,1.043334640050360473e+00
2.809013547215754443e+03,4.630375015086994608e+03,5.415803715865589766e+03,1.025502008377569885e+00,1.025502008377566332e+00
2.867728027982596814e+03,4.560261865265269080e+03,5.387007733637443380e+03,1.009432105762783749e+00,1.009432105762780196e+00
2.916044026814254721e+03,4.537553035512901261e+03,5.393764948198191632e+03,9.996076820227461912e-01,9.996076820227426385e-01
2.970083692438564412e+03,4.492236634447895085e+03,5.385312165507701138e+03,9.866162653054939558e-01,9.866162653054904030e-01
3.060661625617798109e+03,4.435105299012251635e+03,5.388674104068266388e+03,9.667462992279254319e-01,9.667462992279218792e-01
3.132682982803795767e+03,4.345602947176848829e+03,5.357048407963157842e+03,9.461902133931878733e-01,9.461902133931843206e-01
3.242204901188466920e+03,4.267759313499670498e+03,5.359632653387142454e+03,9.211178275790012915e-01,9.211178275789977388e-01
3.352744088402627767e+03,4.203728602829251031e+03,5.377009121115895141e+03,8.975422999806748070e-01,8.975422999806712543e-01
3.402156170674809346e+03,4.113189917341906948e+03,5.337883279520432552e+03,8.797282872954408361e-01,8.797282872954372834e-01
3.517839492392274224e+03,3.998971685010854344e+03,5.326065079564206826e+03,8.493184524951620240e-01,8.493184524951584713e-01
3.645528276313581500e+03,3.938044807642193518e+03,5.366383635223958663e+03,8.239514397902681919e-01,8.239514397902646392e-01
3.721896321927905774e+03,3.822957899806214755e+03,5.335496165762957389e+03,7.987921311811299052e-01,7.987921311811263525e-01
3.883040279121250933e+03,3.706409978379529093e+03,5.368004912172619697e+03,7.621292288676209115e-01,7.621292288676173587e-01
3.951837504537194945e+03,3.579256301271018401e+03,5.331800383777983370e+03,7.359660766179512148e-01,7.359660766179476621e-01
4.085602347210328389e+03,3.427730613977334542e+03,5.333055756461578312e+03,6.980603387935443438e-01,6.980603387935407911e-01
4.235614902741835067e+03,3.313052111361958850e+03,5.377429487862082169e+03,6.637859359869509035e-01,6.637859359869473508e-01
4.333551640032019350e+03,3.128410629648837585e+03,5.344775288496612120e+03,6.252762317446453055e-01,6.252762317446417528e-01
4.429309767654934149e+03,2.991259736420312947e+03,5.344756292720251622e+03,5.939785050146225709e-01,5.939785050146190182e-01
4.561128149425018819e+03,2.805344154387334129e+03,5.354796524615336239e+03,5.514157874549974192e-01,5.514157874549938665e-01
4.668618426675298906e+03,2.594166534033432072e+03,5.340945423816945549e+03,5.071786426221153166e-01,5.071786426221117638e-01
4.776975948492299722e+03,2.437660093403462724e+03,5.362992256515544796e+03,4.718485109042757086e-01,4.718485109042721559e-01
4.817746960392108122e+03,2.250652313519930431e+03,5.317529653017462806e+03,4.370311096753485280e-01,4.370311096753449753e-01
4.916648076918390871e+03,2.060609769863122892e+03,5.330998118168929068e+03,3.968700630125751028e-01,3.968700630125715501e-01
4.968835436305709663e+03,1.872946156515713483e+03,5.310108558051741056e+03,3.604692305764291560e-01,3.604692305764256033e-01
5.010017509997940579e+03,1.719035497953293088e+03,5.296730925175404082e+03,3.305322386608069429e-01,3.305322386608033902e-01
5.081218237222637981e+03,1.569824570221356225e+03,5.318188409181701900e+03,2.996442453724167398e-01,2.996442453724131871e-01
5.117917453502228454e+03,1.400507396603960615e+03,5.306081419353187812e+03,2.671087462862428707e-01,2.671087462862393180e-01
5.167201149788556904e+03,1.272564618122566344e+03,5.321596417398975973e+03,2.414719374916100003e-01,2.414719374916064476e-01
5.177371208592175208e+03,1.190419106934353522e+03,5.312463673448843110e+03,2.259993622238765376e-01,2.259993622238729849e-01
5.228888283787371620e+03,1.080320483737530139e+03,5.339322525556190158e+03,2.037394837574629802e-01,2.037394837574594275e-01
5.213556627598307387e+03,9.909874395609920157e+02,5.306903882165370305e+03,1.878381575811734761e-01,1.878381575811699233e-01
5.214093220468255822e+03,8.643813061609896522e+02,5.285255259131162347e+03,1.642837849477163936e-01,1.642837849477128409e-01
5.278663586266933635e+03,7.981167919522940792e+02,5.338658976800888013e+03,1.500601597537870036e-01,1.500601597537834508e-01
5.257937754545375356e+03,7.417052009483031725e+02,5.309993977001049643e+03,1.401392362371642608e-01,1.401392362371607081e-01
5.258587689907713866e+03,6.968003940370717828e+02,5.304552316791603516e+03,1.317396786353801086e-01,1.317396786353765559e-01
5.236264126016761111e+03,6.258737041982218443e+02,5.273535805417165648e+03,1.189623813746216868e-01,1.189623813746181341e-01
5.263801985658776175e+03,5.742218282632255750e+02,5.295029938751927148e+03,1.086591289649805753e-01,1.086591289649770226e-01
5.272403205087019160e+03,5.468999626673729608e+02,5.300691947866564988e+03,1.033591366187836119e-01,1.033591366187800592e-01
5.295823082179560515e+03,4.491117658024106731e+02,5.314832405253055185e+03,8.460247436605181082e-02,8.460247436604825810e-02
5.268898992555563382e+03,3.629140905277312754e+02,5.281382700662451498e+03,6.876992714451193867e-02,6.876992714450838595e-02
5.290827871035588032e+03,2.688671591702917567e+02,5.297655057684227359e+03,5.077392050805711737e-02,5.077392050805356466e-02
5.266608507596327399e+03,1.123234795345886852e+02,5.267806159715899412e+03,2.132424566643977351e-02,2.132424566643622080e-02
5.265928177172037977e+03,-1.586622343227472243e+01,5.265952079556024728e+03,-3.012987432935495570e-03,-3.012987432939048284e-03
5.247483389533454101e+03,-1.142496745838670336e+02,5.248726980094509599e+03,-2.176884013992432670e-02,-2.176884013992787942e-02
5.203477987997740456e+03,-9.467938288581149209e+01,5.204339281515056427e+03,-1.819339614626314452e-02,-1.819339614626669724e-02
5.199978235783179116e+03,-5.463893180513635173e+01,5.200265287991330297e+03,-1.050714418384116923e-02,-1.050714418384472194e-02
